Precio,Expensas,Calle,Altura,Piso,Link,Ambientes,Dormitorios,Baños,Toilettes,Estado,Antiguedad,Disposicion,Orientacion,Tipo_Balcon,Apto_Profesional,Apto_Credito,Tipo_Unidad,Tipo_Operacion,Sup_Cubierta_m2,Sup_Total_m2,Sup_Descubierta_m2,Precio_Ficha,Expensas_Ficha,Cant_Pisos_Edificio,Deptos_Por_Piso,Antiguedad_Edificio,Estado_Edificio,Aire_acondicionado_individual,Electricidad,Losa_radiante,Gas_natural,Agua_corriente,Agua_caliente,Balcón,Terraza,Jardín,Patio,Baulera,Cochera,Muebles_de_cocina,Lavarropas,Lavavajillas,Conexión_para_lavarropas,Permite_Mascotas,Apto_Crédito,Ascensor,Pileta,Piscina,Parrilla,SUM,Gimnasio,Sauna,Laundry,Seguridad_24hs,Vigilancia,Acceso_para_personas_con_movilidad_reducida,Pavimento,ABL,Smart_Amenities,Smart_Losa_Central,Smart_Luminoso,Smart_Balcon_Aterrazado
6.000 USD,2.400.000 ARS,Alicia Moreau de Justo,700,N/A,https://www.remax.com.ar/listings/alquiler-depto-3-amb-pto-madero-cochera-y-jardin,3,2,3,1,N/A,N/A,frente,este,N/A,N/A,N/A,N/A,N/A,483,560,16,N/A,2.400.000,N/A,N/A,N/A,N/A,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0
1.250.000 ARS,120.000 ARS,Teniente General Eustaquio Frías,0,N/A,https://www.remax.com.ar/listings/alquiler-4-ambientes-balcon-villa-crespo,4,3,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,73.09,83.66,3.51,N/A,120.000,N/A,N/A,N/A,N/A,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
550.000 ARS,150.000 ARS,José Bonifacio,1200,N/A,https://www.remax.com.ar/listings/alquiler-mono-amoblado-balcon-amenities-caballito,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,28,32,4,N/A,150.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
500.000 ARS,61.000 ARS,AGRELO,3600,N/A,https://www.remax.com.ar/listings/alquiler-de-departamento-monoambiente-en-almagro,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25.76,25.76,N/A,N/A,61.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
350.000 ARS,185.000 ARS,VIAMONTE,800,N/A,https://www.remax.com.ar/listings/alq-monoambiente-amoblado-vigilancia-amenities,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,21.9,21.9,N/A,N/A,185.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
550.000 ARS,80.000 ARS,TRES ARROYOS,1200,N/A,https://www.remax.com.ar/listings/alquiler-2-amb-caballito-norte,2,1,1,N/A,N/A,48 años,frente,este,N/A,N/A,N/A,N/A,N/A,31,37,6,N/A,80.000,N/A,N/A,N/A,N/A,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
350.000 ARS,217.000 ARS,VIAMONTE,800,N/A,https://www.remax.com.ar/listings/alquiler-mono-ambiente-luminoso-vigilancia-24-hs,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,25.66,25.66,N/A,N/A,217.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
400.000 ARS,100.000 ARS,PASO,400,N/A,https://www.remax.com.ar/listings/alquiler-monoambiente-div-kitchenette-luminoso,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26.4,26.4,N/A,N/A,100.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
450.000 ARS,120.000 ARS,ESCALADA AV.,1000,N/A,https://www.remax.com.ar/listings/alquiler-departamento-monoambiente-balcon,1,1,1,N/A,N/A,N/A,contrafrente,noroeste,N/A,N/A,N/A,N/A,N/A,34,40,6,N/A,120.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7.500.000 ARS,1.200.000 ARS,DEL LIBERTADOR AV.,6500,N/A,https://www.remax.com.ar/listings/oficina-en-alquiler-con-3-cocheras-nunez,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,190.93,190.93,N/A,N/A,1.200.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
N/A,N/A,N/A,N/A,N/A,https://www.remax.com.ar/listings/alquiler-2-ambientes-cochera-pileta-y-laundry,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,N/A,N/A,N/A,N/A,https://www.remax.com.ar/listings/alquiler-monoambiente-con-terraza-v-pueyrredon,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N/A,N/A,N/A,N/A,N/A,https://www.remax.com.ar/listings/alq-depto-2-amb-en-piso-9-en-almagro,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500.000 ARS,N/A,RIVADAVIA,9300,N/A,https://www.remax.com.ar/listings/alquiler-monoambiente-villa-luro,1,N/A,1,N/A,excelente,11 años,N/A,frente,N/A,N/A,N/A,N/A,N/A,34,38,4,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.700.000 ARS,340.000 ARS,DIRECTORIO AV.,800,N/A,https://www.remax.com.ar/listings/alquiler-departamento-de-4-ambientes-con-cochera,4,3,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99,103,4,N/A,340.000,N/A,N/A,N/A,N/A,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
850.000 ARS,260.000 ARS,BERUTI,2700,N/A,https://www.remax.com.ar/listings/alquiler-dpto-2-amb-50mts-c-balcon-beruti-2700,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,47,50.5,3.5,N/A,260.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
700.000 ARS,55.000 ARS,LLERENA,2400,N/A,https://www.remax.com.ar/listings/alquiler-departamento-paque-chas-amoblado-1,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42,45,3,N/A,55.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2.500 USD,N/A,COCHABAMBA,3600,N/A,https://www.remax.com.ar/listings/alquiler-galpon-deposito-con-oficina-en-boedo,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,362,362,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
550.000 ARS,100.000 ARS,VENECIA,2300,N/A,https://www.remax.com.ar/listings/alquiler-monoambiente-balvanera,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,28,28,N/A,N/A,100.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
950.000 ARS,432.000 ARS,VIAMONTE,800,N/A,https://www.remax.com.ar/listings/alqula-oficina-3-despachos-y-sala-reunion-centro,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,96.2,96.2,N/A,N/A,432.000,N/A,N/A,N/A,N/A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
850.000 ARS,120.000 ARS,AZCUENAGA,200,N/A,https://www.remax.com.ar/listings/alquiler-departamento-2-3-ambientes-balvanera,2,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,92,92,N/A,N/A,120.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
900 USD,168.000 ARS,Doctor Emilio Ravignani,1400,N/A,https://www.remax.com.ar/listings/alquiler-monoamb-amueblado-con-balcon-en-palermo,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.67,47.45,4.78,N/A,168.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
700.000 ARS,234.000 ARS,BRASIL,1700,N/A,https://www.remax.com.ar/listings/alquiler-depto-2-amb-constitucion-caba-balcon-terr,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,37.31,50.61,13.3,N/A,234.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1.650.000 ARS,270.000 ARS,LA PAMPA,1200,N/A,https://www.remax.com.ar/listings/3-ambientes-belgrano-con-cochera,3,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,73.5,84,10.5,N/A,270.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
750.000 ARS,", ARS",VERA,600,N/A,https://www.remax.com.ar/listings/dos-ambientes-en-villa-crespo,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38,40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4.000.000 ARS,N/A,TINOGASTA,3200,N/A,https://www.remax.com.ar/listings/local-alquiler-villa-del-parque,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,170,213,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
14.000 USD,N/A,DIAZ VELEZ AV.,3800,N/A,https://www.remax.com.ar/listings/alquiler-centro-medico-almagro,N/A,N/A,6,N/A,N/A,N/A,frente,N/A,N/A,sí,N/A,N/A,N/A,580.35,643.35,63,N/A,N/A,N/A,N/A,N/A,N/A,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
680.000 ARS,190.000 ARS,DONADO,4400,N/A,https://www.remax.com.ar/listings/alquiler-monoambiente-con-cochera-saavedra,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30,35,5,N/A,190.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
800 USD,1 ARS,MIGUELETES,700,N/A,https://www.remax.com.ar/listings/alquiler-hermoso-2-ambientes-canitas,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,43,46,3,N/A,1,N/A,N/A,N/A,N/A,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0
800.000 ARS,85.000 ARS,GAONA AV.,1400,N/A,https://www.remax.com.ar/listings/local-en-alquiler-gaona-1400-24-m2,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24,24,N/A,N/A,85.000,N/A,N/A,N/A,N/A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
550.000 ARS,220.000 ARS,PARAGUAY,500,N/A,https://www.remax.com.ar/listings/alquiler-2-ambientes-zona-microcentro,2,1,1,N/A,N/A,N/A,frente,N/A,N/A,N/A,N/A,N/A,N/A,35,35,N/A,N/A,220.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
550.000 ARS,171.500 ARS,CORDOBA,3200,N/A,https://www.remax.com.ar/listings/alquiler-monoambiente-balcon-frances-y-baulera,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23.99,23.99,N/A,N/A,171.500,N/A,N/A,N/A,N/A,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3.000.000 ARS,N/A,MORENO,1700,N/A,https://www.remax.com.ar/listings/alquiler-local-comercial-deposito-moreno-1721,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,420,420,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
550.000 ARS,160.000 ARS,Coronel Niceto Vega,5800,N/A,https://www.remax.com.ar/listings/depto-monoambiente-en-alquiler-en-palermo-luminoso,1,N/A,1,N/A,N/A,N/A,frente,N/A,N/A,N/A,N/A,N/A,N/A,34.17,34.17,N/A,N/A,160.000,N/A,N/A,N/A,N/A,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.300.000 ARS,160.000 ARS,MIGUELETES,600,N/A,https://www.remax.com.ar/listings/alquiler-3-ambientes-canitas-patio-jardin,3,2,1,N/A,N/A,N/A,contrafrente,N/A,N/A,N/A,N/A,N/A,N/A,69,82,3,N/A,160.000,N/A,N/A,N/A,N/A,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
700.000 ARS,78.000 ARS,COLOMBRES,0,N/A,https://www.remax.com.ar/listings/alquiler-departamento-2-amb-en-almagro-con-patio,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38.3,47.9,9.6,N/A,78.000,N/A,N/A,N/A,N/A,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
580.000 ARS,N/A,Chacabuco 1353,1300,N/A,https://www.remax.com.ar/listings/monoambiente-con-balcon-aterrazado-contrafrente,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,37,41,4,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
1.000.000 ARS,1.600.000 ARS,25 DE MAYO,200,N/A,https://www.remax.com.ar/listings/increible-oficina-en-pleno-centro-porteno,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,272,272,N/A,N/A,1.600.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
750 USD,358.000 ARS,Marcelo Torcuato de Alvear,600,N/A,https://www.remax.com.ar/listings/alquiler-oficina-vista-plaza-san-martin-retiro,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,100,N/A,N/A,358.000,N/A,N/A,N/A,N/A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
728.000 ARS,N/A,Bartolomé Mitre,1500,N/A,https://www.remax.com.ar/listings/alquiler-oficina-zona-centrica-servicios-incluidos-1,N/A,N/A,1,N/A,N/A,N/A,frente,N/A,N/A,sí,N/A,N/A,N/A,9.24,17.67,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
624.000 ARS,. ARS,Bartolomé Mitre,1500,N/A,https://www.remax.com.ar/listings/alquiler-oficina-zona-centrica-servicios-incluidos,N/A,N/A,1,N/A,N/A,N/A,frente,N/A,N/A,sí,N/A,N/A,N/A,7.05,15.48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
490.000 ARS,114.000 ARS,LIMA,1100,N/A,https://www.remax.com.ar/listings/alquiler-monoambiente-constitucion,1,N/A,1,N/A,N/A,N/A,frente,N/A,N/A,N/A,N/A,N/A,N/A,32,36,4,N/A,114.000,N/A,N/A,N/A,N/A,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
500.000 ARS,190.000 ARS,Bartolomé Mitre,4400,N/A,https://www.remax.com.ar/listings/alquiler-monoambiente-c-parrilla-y-pileta-almagro,1,1,1,N/A,N/A,N/A,N/A,norte,N/A,N/A,N/A,N/A,N/A,30,33,3,N/A,190.000,N/A,N/A,N/A,N/A,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
650.000 ARS,160.000 ARS,AGUERO,1000,N/A,https://www.remax.com.ar/listings/alquiler-depto-dos-ambientes-barrio-norte,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,37,42,1,N/A,160.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
800 USD,170.000 ARS,GURRUCHAGA,2300,N/A,https://www.remax.com.ar/listings/alquiler-dpto-3-ambientes-palermo-amoblado,3,2,1,N/A,N/A,N/A,contrafrente,norte,N/A,N/A,N/A,N/A,N/A,64,73,9,N/A,170.000,N/A,N/A,N/A,N/A,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.400.000 ARS,300.000 ARS,FRENCH,2200,N/A,https://www.remax.com.ar/listings/alquiler-3-ambientes-con-dependencias-recoleta,3,2,1,2,N/A,N/A,contrafrente,oeste,N/A,N/A,N/A,N/A,N/A,64,75.8,10,N/A,300.000,N/A,N/A,N/A,N/A,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
800.000 ARS,208.000 ARS,ESTADO DE PALESTINA,1100,N/A,https://www.remax.com.ar/listings/alquiler-departamento-2-ambientes-palermo,2,1,1,N/A,"de palestina 1100, palermo, capital federal",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,43,53,10,N/A,208.000,N/A,N/A,N/A,N/A,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2.200.000 ARS,320.000 ARS,BLANCO ENCALADA,2700,N/A,https://www.remax.com.ar/listings/alquiler-departamento-3-domitorios-1-cochera-opc-2,4,3,2,N/A,N/A,N/A,frente,suroeste,N/A,N/A,N/A,N/A,N/A,89.46,100.58,11.12,N/A,320.000,N/A,N/A,N/A,N/A,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
6.000 USD,N/A,CORRIENTES AV.,3100,N/A,https://www.remax.com.ar/listings/alquiler-oficinas-abasto-1-250-m2-terraza,N/A,N/A,10,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,1.250,1.286,36,N/A,N/A,N/A,N/A,N/A,N/A,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2.250.000 ARS,260.000 ARS,FOREST AV.,1400,N/A,https://www.remax.com.ar/listings/alquiler-depto-belgrano-r-4-amb-balcon-luminoso-1,4,3,2,N/A,N/A,N/A,frente,N/A,N/A,N/A,N/A,N/A,N/A,110,126,16,N/A,260.000,N/A,N/A,N/A,N/A,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
499.000 ARS,150.000 ARS,Carlos Gardel,3100,N/A,https://www.remax.com.ar/listings/monoambiente-amoblado-frente-con-balcon-amenities,1,1,1,N/A,del edificio muy bueno,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30.87,"32,72",1.85,N/A,150.000,N/A,N/A,N/A,N/A,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1.300.000 ARS,240.000 ARS,ROSARIO,100,N/A,https://www.remax.com.ar/listings/alquiler-caballito-2-ambientes-cochera-y-amenities-2,2,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57.28,62.72,5.44,N/A,240.000,N/A,N/A,N/A,N/A,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1.300.000 ARS,240.000 ARS,ROSARIO,100,N/A,https://www.remax.com.ar/listings/alquiler-caballito-2-ambientes-cochera-y-amenities-1,2,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57.28,62.72,5.44,N/A,240.000,N/A,N/A,N/A,N/A,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
500 USD,1.400.000 ARS,RECONQUISTA,500,N/A,https://www.remax.com.ar/listings/alquiler-oficinas-top-en-san-nicolas,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,270.89,270.89,N/A,N/A,1.400.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
900.000 ARS,249.000 ARS,ARAOZ,1100,N/A,https://www.remax.com.ar/listings/alquiler-depto-3-ambientes-palermo,3,2,1,N/A,N/A,N/A,N/A,N/A,N/A,sí,N/A,N/A,N/A,55.26,58.56,3.3,N/A,249.000,N/A,N/A,N/A,N/A,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
999.990 ARS,260.000 ARS,CHARLONE,300,N/A,https://www.remax.com.ar/listings/alquiler-2-amb-colegiales-cochera-y-amenities,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38,69,2,N/A,260.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
530.000 ARS,70.000 ARS,Artigas,3000,N/A,https://www.remax.com.ar/listings/alquiler-monoambiente-villa-del-parque,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30.4,33.6,3.2,N/A,70.000,N/A,N/A,N/A,N/A,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
750.000 ARS,N/A,Amadeo Jacques,7000,N/A,https://www.remax.com.ar/listings/alquiler-2-ambientes-jardines-de-liniers,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45,51,6,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
580.000 ARS,120.000 ARS,Franklin Delano Roosevelt,5200,N/A,https://www.remax.com.ar/listings/alquiler-monoambiente-v-urquiza-balcon-oportunidad,1,N/A,1,N/A,N/A,N/A,contrafrente,noroeste,N/A,N/A,N/A,N/A,N/A,26,29,3,N/A,120.000,N/A,N/A,N/A,N/A,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
600.000 ARS,47.000 ARS,General José Gervasio Artigas,900,N/A,https://www.remax.com.ar/listings/alquiler-depto-2-ambientes-en-flores-norte,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40,40,N/A,N/A,47.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
650.000 ARS,130.000 ARS,CURAPALIGUE,400,N/A,https://www.remax.com.ar/listings/alquiler-depto-2-ambientes-flores-muy-luminoso,2,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,37,37,N/A,N/A,130.000,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
