Precio,Expensas,Calle,Altura,Link,Ambientes,Dormitorios,Baños,Antiguedad,Disposicion,Orientacion,Apto_Profesional,Apto_Credito,Tipo_Unidad,Sup_Cubierta_m2,Sup_Total_m2,Sup_Descubierta_m2,Aire_acondicionado_individual,Electricidad,Losa_radiante,Gas_natural,Agua_corriente,Agua_caliente,Balcón,Terraza,Jardín,Patio,Baulera,Cochera,Muebles_de_cocina,Lavarropas,Lavavajillas,Conexión_para_lavarropas,Permite_Mascotas,Ascensor,Pileta,Parrilla,SUM,Gimnasio,Sauna,Laundry,Seguridad_24hs,Acceso_para_personas_con_movilidad_reducida,Pavimento,ABL,Smart_Amenities,Smart_Losa_Central,Smart_Luminoso,Smart_Balcon_Aterrazado,fuente,_dup_interfuente,rango_sup,Moneda,Precio_num,Precio_USD,Precio_ARS,TC_CCL_aplicado,TC_fecha,ratio_expensas_precio,calle_norm,Altura_num,Comuna,Barrio,lat,lon,altura_ok,geo_score,geo_method,geo_ok,Distancia_subte_km,Distancia_parque_km,Tasa_delitos_comuna,Zona_riesgo,Tipologia,A_estrenar,Indice_amenities,Precio_ajustado_USD,Precio_m2_USD,Precio_m2_ajustado_USD,Renta_m2_USD,Precio_m2_mediano_comuna,Volatilidad_Precio_m2_comuna,banda_sup,Renta_estimada_mensual_USD,Match_count,confianza_renta,Rentabilidad_bruta_anual,Rentabilidad_neta_anual,Payback_anios,Yield_gap_vs_bonos,Liquidez_oferta_comuna
167.000 USD,145000.0,Tomás A. Le Bretón,4200.0,https://www.remax.com.ar/listings/departamento-venta-2-amb-estrenar-villa-urquiza,2.0,1.0,1,40.0,No informado,No informado,0,sí,Departamento,46.62,51.35,4.730000000000004,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(39.0, 53.0]",USD,167000.0,167000.0,247360400.0,1481.2,2026-05-13T14:00:00.000Z,0.0005861892202632,TOMAS A LE BRETON,4200.0,12.0,Villa Urquiza,-34.56485944630659,-58.480141126963574,True,100.0,exacto,True,1.1425470970100784,2.0016435036205737,0.4997101681025006,medio,2A,0,4,158800.3,3582.153582153582,3406.269841269841,10.861136975098628,2950.0,0.23339807035386917,35-55,506.346205779098,102.0,alta,0.038262865179405685,0.0040742930811218814,26.135000484444443,-0.06173713482059432,0.0016590377581003019
128.000 USD,185000.0,HUMAHUACA,4200.0,https://www.remax.com.ar/listings/departamento-2-amb-a-estrenar-con-terraza-propia,2.0,1.0,1,40.0,Frente,Sur,0,0,Departamento,77.0,99.0,2.0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0.0,0,0,1,0,1,0,remax,False,"(72.0, 103.0]",USD,128000.0,128000.0,189593600.0,1481.2,2026-05-13T14:00:00.000Z,0.0009757713340534,HUMAHUACA,4200.0,5.0,Almagro,-34.60167495764668,-58.423153153308476,True,100.0,exacto,True,0.44584088440668873,1.049296402050867,0.7262366972989581,alto,2A,0,4,121715.2,1662.3376623376623,1580.716883116883,5.699134783660844,2285.358181494451,0.8153691824811038,75-100,438.83337834188495,82.0,alta,0.0432649376585884,0.008659526187039374,23.11340438974359,-0.0567350623414116,0.0013072260551381246
392.173 USD,400000.0,DIRECTORIO AV.,700.0,https://www.remax.com.ar/listings/departamento-venta-4-ambientes-caballito-estrenar,4.0,3.0,1,40.0,No informado,No informado,0,0,Departamento,108.34,108.34,0.0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0.0,0,0,1,1,1,0,remax,False,"(103.0, 992.0]",USD,392173.0,392173.0,580886647.6,1481.2,2026-05-13T14:00:00.000Z,0.0006886025038665,DIRECTORIO AVENIDA,700.0,6.0,Caballito,-34.62839789119832,-58.436409801700336,True,100.0,recovery,True,0.2079539381489399,0.8824904534435623,0.6815238874122538,alto,4+A,0,7,372917.30569999997,3619.8357024183124,3442.1017694295733,19.82386991353722,2342.8571428571427,0.2822013725531903,>100,2147.7180664326224,8.0,media,0.06911080929541177,0.032351575187460783,14.469516566150087,-0.030889190704588232,0.001470955723664781
212.000 USD,244500.0,SAN LUIS,200.0,https://www.remax.com.ar/listings/departamento-2-amb-venta-san-telmo-apto-credito,2.0,1.0,1,40.0,No informado,No informado,0,sí,Departamento,46.36,84.58,0.76,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,1,0,remax,True,"(72.0, 103.0]",USD,212000.0,212000.0,314014400.0,1481.2,2026-05-13T14:00:00.000Z,0.0007786267126603,SAN LUIS,200.0,5.0,Almagro,-34.59923873052914,-58.41283535587917,False,100.0,exacto_altura_fuera,True,0.2670758830111516,2.0078018656492795,0.7262366972989581,alto,2A,0,2,201590.8,4572.907679033649,4348.377911993097,10.193912684652535,2285.358181494451,0.8153691824811038,35-55,472.5897920604915,50.0,alta,0.028131628550141664,-0.005212673829036807,35.547177733333335,-0.07186837144985835,0.0013072260551381246
195.000 USD,100000.0,PUEYRREDON AV.,800.0,https://www.remax.com.ar/listings/depto-3-amb-en-venta-balvanera-terraza-amenities,3.0,2.0,1,40.0,Frente,No informado,0,0,Departamento,58.15,71.65,13.5,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0.0,0,0,1,1,1,1,remax,False,"(53.0, 72.0]",USD,195000.0,195000.0,288834000.0,1481.2,2026-05-13T14:00:00.000Z,0.0003462196278831,PUEYRREDON AVENIDA,800.0,3.0,Balvanera,-34.601360775253795,-58.404651999219745,True,100.0,exacto,True,0.24400241901331204,2.6399248688800543,0.9331491918927998,alto,3A,0,4,185425.5,3353.3963886500433,3188.744625967326,10.158851935952097,1782.4310520939734,0.3306390495886265,55-75,590.7372400756144,18.0,media,0.03823016187583354,0.004044315052847417,26.1573572,-0.06176983812416646,0.0010344625327268753
200.000 USD,200000.0,GALLO,1100.0,https://www.remax.com.ar/listings/venta-depto-3-amb-con-cochera-fija-en-barrio-norte,3.0,2.0,1,40.0,Frente,Este,0,0,Departamento,64.0,67.0,3.0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0,0,1,1,1,0,remax,False,"(53.0, 72.0]",USD,200000.0,200000.0,296240000.0,1481.2,2026-05-13T14:00:00.000Z,0.0006751282743721,GALLO,1100.0,2.0,Recoleta,-34.59744251056734,-58.411831828924335,True,100.0,exacto,True,0.1641750225025041,2.180356578301642,1.0447534381885875,alto,3A,0,3,190180.0,3125.0,2971.5625,12.65865514447745,2763.157894736842,0.33438691912022267,55-75,810.1539292465568,19.0,media,0.05111918787968599,0.015859255556378824,19.562126111111112,-0.04888081212031402,0.0014373274573867233
380.000 USD,160000.0,PUEYRREDON AV.,800.0,https://www.remax.com.ar/listings/depto-4-amb-en-venta-balvanera-terraza-amenities,4.0,3.0,1,40.0,Frente,No informado,0,0,Departamento,104.75,137.45,32.7,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0.0,0,0,1,1,1,1,remax,False,"(103.0, 992.0]",USD,380000.0,380000.0,562856000.0,1481.2,2026-05-13T14:00:00.000Z,0.0002842645365777,PUEYRREDON AVENIDA,800.0,3.0,Balvanera,-34.601360775253795,-58.404651999219745,True,100.0,exacto,True,0.24400241901331204,2.6399248688800543,0.9331491918927998,alto,4+A,0,4,361342.0,3627.684964200477,3449.5656324582337,11.455847255369928,1782.4310520939734,0.3306390495886265,>100,1200.0,3.0,baja,0.03985144267757416,0.005530489121109639,25.093194444444446,-0.06014855732242585,0.0010344625327268753
198.000 USD,244500.0,DEAN FUNES,800.0,https://www.remax.com.ar/listings/venta-duplex-2-amb-terraza-propia-balvanera,2.0,1.0,1,40.0,Frente,Norte,0,0,Departamento,48.49,92.09,43.6,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(72.0, 103.0]",USD,198000.0,198000.0,293277600.0,1481.2,2026-05-13T14:00:00.000Z,0.0008336811266867,DEAN FUNES,800.0,3.0,Balvanera,-34.61906752910822,-58.40643147956128,True,100.0,exacto,True,0.5786908595852156,1.471552617816246,0.9331491918927998,alto,2A,0,4,188278.19999999998,4083.316147659311,3882.8253248092383,9.049976868259124,1782.4310520939734,0.3306390495886265,35-55,438.83337834188495,39.0,alta,0.027969252627774322,-0.0053615184245402025,35.75354741538462,-0.07203074737222569,0.0010344625327268753
99.000 USD,370000.0,Avenida Presidente Roque Sáenz Peña,700.0,https://www.remax.com.ar/listings/venta-depto-apto-profesional-gran-categoria-1,4.0,3.0,1,40.0,No informado,No informado,0,0,Departamento,130.0,130.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,1,1,0,remax,False,"(103.0, 992.0]",USD,99000.0,99000.0,146638800.0,1481.2,2026-05-13T14:00:00.000Z,0.0025232066819968,AVENIDA PRESIDENTE ROQUE SAENZ PENA,700.0,1.0,San Nicolas,-34.60665811431625,-58.37604496926861,True,90.625,fuzzy,True,0.38213735974421253,1.514715251415508,1.3599759089981835,alto,4+A,0,2,94139.09999999999,761.5384615384615,724.146923076923,11.538461538461538,1861.868109007697,0.49785862146109205,>100,1500.0,23.0,alta,0.19120641688735077,0.14427254881340487,5.22995,0.09120641688735076,0.0018408245339653984
995.000 USD,1000000.0,GODOY CRUZ,3200.0,https://www.remax.com.ar/listings/departamento-en-duplex-venta-palermo-con-cocheras,8.0,5.0,1,40.0,No informado,Este,0,sí,Departamento,377.0,556.0,30.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0,0,0,1,0,1,0,remax,False,"(103.0, 992.0]",USD,995000.0,995000.0,1473794000.0,1481.2,2026-05-13T14:00:00.000Z,0.0006785208787659,GODOY CRUZ,3200.0,14.0,Palermo,-34.574057221464344,-58.42149821017886,True,100.0,exacto,True,0.9129014525766856,0.39967335106532553,0.3173293561387364,bajo,4+A,0,4,946145.5,2639.257294429708,2509.6697612732096,5.039787798408488,3076.923076923077,0.7185047022536231,>100,1900.0,33.0,alta,0.024097773545400786,-0.008910374250049275,41.49760964912281,-0.07590222645459922,0.0020354411558041806
195.000 USD,400000.0,MAURE,3800.0,https://www.remax.com.ar/listings/ph-4-ambientes-venta-chacarita-con-terraza-y-patio,4.0,2.0,1,40.0,No informado,No informado,0,0,Departamento,89.0,146.0,11.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(103.0, 992.0]",USD,195000.0,195000.0,288834000.0,1481.2,2026-05-13T14:00:00.000Z,0.0013848785115325,MAURE,3800.0,15.0,Chacarita,-34.58382360450581,-58.45052962238375,True,100.0,exacto,True,0.9150039356758523,0.27692018010782066,0.3560200247570848,bajo,4+A,0,1,185425.5,2191.0112359550562,2083.432584269663,10.809638100902092,2405.4982817869413,0.31450346126120116,75-100,962.0577909802862,6.0,media,0.0622605493406432,0.02607217022892294,16.06153512280702,-0.037739450659356806,0.00169246442538368
460.000 USD,550000.0,LIBERTAD,7400.0,https://www.remax.com.ar/listings/departamento-3-ambientes-nunez-quantum,3.0,2.0,1,40.0,No informado,No informado,0,0,Departamento,79.46,89.73,3.62,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0.0,0,0,1,0,1,0,remax,False,"(72.0, 103.0]",USD,460000.0,460000.0,681352000.0,1481.2,2026-05-13T14:00:00.000Z,0.0008072185889231,LIBERTAD,7400.0,1.0,Retiro,-34.588917037805835,-58.38319473315042,False,100.0,exacto_altura_fuera,True,0.9099045743577333,3.1627419473148333,1.3599759089981835,alto,3A,0,8,437414.0,5789.076264787315,5504.832620186257,12.23489447641415,1861.868109007697,0.49785862146109205,75-100,972.1847150958682,30.0,alta,0.02667088063287965,-0.006551692753193658,37.494075046296295,-0.07332911936712036,0.0018408245339653984
185.000 USD,170000.0,HUMBOLDT,1300.0,https://www.remax.com.ar/listings/venta-depto-2-amb-en-palermo-full-amenities-1,2.0,1.0,1,40.0,Contrafrente,No informado,0,0,Departamento,49.53,53.54,4.01,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0.0,0,0,1,0,1,0,remax,False,"(53.0, 72.0]",USD,185000.0,185000.0,274022000.0,1481.2,2026-05-13T14:00:00.000Z,0.0006203881440176,HUMBOLDT,1300.0,15.0,Chacarita,-34.58850491240671,-58.43988933634568,True,100.0,exacto,True,0.19605366361480817,0.8955531050730626,0.3560200247570848,bajo,2A,0,6,175916.5,3735.1100343226326,3551.7161316373913,10.223020508360548,2405.4982817869413,0.31450346126120116,35-55,506.346205779098,70.0,alta,0.03453999181059864,0.0006616591597154209,28.951946644444448,-0.06546000818940137,0.00169246442538368
326.080 USD,244500.0,HUMBOLDT,1300.0,https://www.remax.com.ar/listings/venta-depto-3-ambientes-en-construccion-palermo,3.0,2.0,1,40.0,Contrafrente,No informado,0,0,Departamento,72.54,80.74,8.2,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0.0,0,0,1,0,1,0,remax,False,"(72.0, 103.0]",USD,326080.0,326080.0,482989696.0,1481.2,2026-05-13T14:00:00.000Z,0.0005062219795264,HUMBOLDT,1300.0,15.0,Chacarita,-34.58850491240671,-58.43988933634568,True,100.0,exacto,True,0.19605366361480817,0.8955531050730626,0.3560200247570848,bajo,3A,0,6,310069.472,4495.175075820237,4274.461979597463,11.028398125172318,2405.4982817869413,0.31450346126120116,55-75,800.0,23.0,alta,0.030960803519541582,-0.002619263440420215,32.298903333333335,-0.06903919648045842,0.00169246442538368
996.000 USD,400000.0,HUMBOLDT,1300.0,https://www.remax.com.ar/listings/venta-local-en-construccion-palermo-hollywood,3.0,2.0,1,40.0,Frente,No informado,0,0,Departamento,185.5,185.5,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(103.0, 992.0]",USD,996000.0,996000.0,1475275200.0,1481.2,2026-05-13T14:00:00.000Z,0.0002711358531614,HUMBOLDT,1300.0,15.0,Chacarita,-34.58850491240671,-58.43988933634568,True,100.0,exacto,True,0.19605366361480817,0.8955531050730626,0.3560200247570848,bajo,3A,0,1,947096.4,5369.272237196766,5105.640970350404,5.929919137466308,2405.4982817869413,0.31450346126120116,>100,1100.0,9.0,media,0.013937335206849059,-0.018224109393721696,71.74972727272727,-0.08606266479315094,0.00169246442538368
115.000 USD,145000.0,CONGRESO,3200.0,https://www.remax.com.ar/listings/departamento-monoambiente-venta-coghlan-amenities,1.0,0.0,1,40.0,Contrafrente,Noreste,0,0,Departamento,35.8,41.7,5.9,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(39.0, 53.0]",USD,115000.0,115000.0,170338000.0,1481.2,2026-05-13T14:00:00.000Z,0.0008512486937735,CONGRESO,3200.0,13.0,Nuñez,-34.55083515619497,-58.45364324275938,True,100.0,recovery,True,2.165094482565271,3.0378944955903098,0.32421076293276735,bajo,monoamb,0,5,109353.5,3212.290502793296,3054.5670391061453,13.966480446927376,3050.0,0.33621262714882344,35-55,500.0,21.0,alta,0.0548679283241963,0.019295600963846606,18.225583333333333,-0.04513207167580371,0.0018112574622510603
12.000 USD,40000.0,Adolfo Alsina,1600.0,https://www.remax.com.ar/listings/venta-cochera-pleno-microcentro,1.0,0.0,1,40.0,No informado,No informado,0,0,Departamento,12.45,12.45,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(-0.001, 39.0]",USD,12000.0,12000.0,17774400.0,1481.2,2026-05-13T14:00:00.000Z,0.0022504275812404,ADOLFO ALSINA,1600.0,1.0,Monserrat,-34.61123317210574,-58.38821245028019,True,100.0,exacto,True,0.34593396385851594,2.0544822839118915,1.3599759089981835,alto,monoamb,0,1,11410.8,963.855421686747,916.5301204819277,27.113585316149823,1861.868109007697,0.49785862146109205,<35,337.5641371860653,119.0,alta,0.3549943602755971,0.29441149691929736,2.81694616,0.2549943602755971,0.0018408245339653984
134.000 USD,145000.0,SAN LUIS,200.0,https://www.remax.com.ar/listings/venta-2-ambientes-san-telmo-con-balcon-a-estrenar,2.0,1.0,1,40.0,No informado,No informado,0,sí,Departamento,46.36,51.8,5.44,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,True,"(39.0, 53.0]",USD,134000.0,134000.0,198480800.0,1481.2,2026-05-13T14:00:00.000Z,0.000730549252119,SAN LUIS,200.0,5.0,Almagro,-34.59923873052914,-58.41283535587917,False,100.0,exacto_altura_fuera,True,0.2670758830111516,2.0078018656492795,0.7262366972989581,alto,2A,0,1,127420.59999999999,2890.4227782571184,2748.5030198446934,10.193912684652535,2285.358181494451,0.8153691824811038,35-55,472.5897920604915,50.0,alta,0.04450675561664203,0.009797859315255196,22.46849913333333,-0.055493244383357974,0.0013072260551381246
72.000 USD,250000.0,CORRIENTES AV.,1900.0,https://www.remax.com.ar/listings/venta-oficina-en-balvanera-en-excelente-estado,2.0,1.0,1,40.0,Frente,No informado,0,0,Departamento,43.37,43.37,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(39.0, 53.0]",USD,72000.0,72000.0,106646400.0,1481.2,2026-05-13T14:00:00.000Z,0.0023441953971254,CORRIENTES AVENIDA,1900.0,15.0,Chacarita,-34.58721100816781,-58.45450787722719,True,100.0,exacto,True,0.48568876165837777,0.266156913202988,0.3560200247570848,bajo,2A,0,2,68464.8,1660.133732995158,1578.621166705096,11.67503356649984,2405.4982817869413,0.31450346126120116,35-55,506.346205779098,70.0,alta,0.08874859006889929,0.05035287422982435,11.26778464,-0.011251409931100714,0.00169246442538368
406.406 USD,400000.0,ALVAREZ THOMAS AV.,400.0,https://www.remax.com.ar/listings/venta-depto-4-amb-colegiales-full-amenities,4.0,3.0,1,40.0,Contrafrente,No informado,0,0,Departamento,110.93,127.14,16.21,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0,0,1,1,1,1,remax,False,"(103.0, 992.0]",USD,406406.0,406406.0,601968567.2,1481.2,2026-05-13T14:00:00.000Z,0.0006644865227109,ALVAREZ THOMAS AVENIDA,400.0,12.0,Villa Urquiza,-34.570662190922626,-58.48413931333076,True,100.0,exacto,True,0.6687499313327882,1.9739877533815486,0.4997101681025006,medio,4+A,0,6,386451.4654,3663.6257099071486,3483.7416875507074,15.324979716938609,2950.0,0.23339807035386917,>100,1700.0,5.0,media,0.052788000115059214,0.01738900010547094,18.943699284313723,-0.04721199988494079,0.0016590377581003019
260.000 USD,244500.0,ALVAREZ THOMAS AV.,400.0,https://www.remax.com.ar/listings/venta-depto-3-amb-amenities-cochera-en-colegiales,3.0,2.0,1,40.0,Contrafrente,No informado,0,0,Departamento,82.13,99.14,17.01,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0,0,1,0,1,0,remax,False,"(72.0, 103.0]",USD,260000.0,260000.0,385112000.0,1481.2,2026-05-13T14:00:00.000Z,0.0006348802426307,ALVAREZ THOMAS AVENIDA,400.0,12.0,Villa Urquiza,-34.570662190922626,-58.48413931333076,True,100.0,exacto,True,0.6687499313327882,1.9739877533815486,0.4997101681025006,medio,3A,0,6,247234.0,3165.7128941921346,3010.276391087301,14.610982588579082,2950.0,0.23339807035386917,75-100,1200.0,7.0,media,0.05824441622106992,0.022390714869314092,17.169027777777778,-0.041755583778930086,0.0016590377581003019
67.500 USD,170000.0,CASTRO,1100.0,https://www.remax.com.ar/listings/monoambiente-con-patio-apto-credito-boedo,1.0,0.0,1,40.0,No informado,No informado,0,sí,Departamento,45.0,45.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(39.0, 53.0]",USD,67500.0,67500.0,99981000.0,1481.2,2026-05-13T14:00:00.000Z,0.0017003230613816,CASTRO,1100.0,5.0,Boedo,-34.62536740202537,-58.42040665861269,True,100.0,exacto,True,0.30935371610806883,1.7922106344647826,0.7262366972989581,alto,monoamb,0,1,64185.75,1500.0,1426.35,10.351966873706003,2285.358181494451,0.8153691824811038,35-55,465.8385093167701,16.0,media,0.0870919497209465,0.048834287244200955,11.482117500000001,-0.012908050279053507,0.0013072260551381246
467.145 USD,400000.0,DIRECTORIO AV.,700.0,https://www.remax.com.ar/listings/depto-venta-4-ambientes-caballito-cochera-estrenar,4.0,3.0,1,40.0,No informado,No informado,0,0,Departamento,108.43,108.43,0.0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0.0,0,0,1,1,1,0,remax,False,"(103.0, 992.0]",USD,467145.0,467145.0,691935174.0,1481.2,2026-05-13T14:00:00.000Z,0.0005780888369753,DIRECTORIO AVENIDA,700.0,6.0,Caballito,-34.62839789119832,-58.436409801700336,True,100.0,recovery,True,0.2079539381489399,0.8824904534435623,0.6815238874122538,alto,4+A,0,7,444208.18049999996,4308.263395739186,4096.727663008392,19.807415534747047,2342.8571428571427,0.2822013725531903,>100,2147.7180664326224,8.0,media,0.058019230461226215,0.02218429458945736,17.23566465894945,-0.04198076953877379,0.001470955723664781
68.000 USD,90000.0,Valentín Gómez,2700.0,https://www.remax.com.ar/listings/venta-2amb-con-balcon-valentin-gomez-balvanera,2.0,1.0,1,40.0,Lateral,Norte,0,0,Departamento,34.91,38.22,3.31,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.0,0,0,1,0,1,0,remax,False,"(-0.001, 39.0]",USD,68000.0,68000.0,100721600.0,1481.2,2026-05-13T14:00:00.000Z,0.0008935521278454,VALENTIN GOMEZ,2700.0,3.0,Balvanera,-34.60560922239752,-58.40407900864734,True,100.0,exacto,True,0.38318115452236295,2.623370866775351,0.9331491918927998,alto,2A,0,3,64661.2,1947.8659409911202,1852.225723288456,10.636509622018675,1782.4310520939734,0.3306390495886265,<35,371.3205509046719,23.0,alta,0.06891066993585121,0.03216811410786362,14.511540824242424,-0.031089330064148796,0.0010344625327268753
125.000 USD,120000.0,Avenida Eva Perón,1800.0,https://www.remax.com.ar/listings/venta-departamento-4-ambientes-parque-chacabuco-1,4.0,3.0,1,40.0,No informado,No informado,0,sí,Departamento,84.0,95.0,11.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(72.0, 103.0]",USD,125000.0,125000.0,185150000.0,1481.2,2026-05-13T14:00:00.000Z,0.0006481231433972,AVENIDA EVA PERON,1800.0,7.0,Parque Chacabuco,-34.63526097148418,-58.448001803603816,True,100.0,exacto,True,1.2274825108131109,0.9538262561022878,0.43066126904542795,bajo,4+A,0,1,118862.5,1488.095238095238,1415.029761904762,8.840965497730284,1926.6666666666667,0.2791624172439522,75-100,742.6411018093438,8.0,media,0.07497480889020612,0.037726908149355615,13.337813257575759,-0.025025191109793885,0.000738924072151629
100.000 USD,160000.0,FITZ ROY,2100.0,https://www.remax.com.ar/listings/venta-monoambiente-palermo-2,1.0,0.0,1,40.0,No informado,No informado,0,0,Departamento,30.31,33.19,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,0,1,0,1,0,remax,True,"(-0.001, 39.0]",USD,100000.0,100000.0,148120000.0,1481.2,2026-05-13T14:00:00.000Z,0.0010802052389954,FITZ ROY,2100.0,14.0,Palermo,-34.58128387264837,-58.43302920891092,True,100.0,exacto,True,0.313529184385198,1.284995490660368,0.3173293561387364,bajo,monoamb,0,3,95090.0,3299.241174529858,3137.2484328604423,14.478171505835862,3076.923076923077,0.7185047022536231,<35,438.83337834188495,105.0,alta,0.055379120202993154,0.019764193519410393,18.05734717948718,-0.04462087979700685,0.0020354411558041806
100.000 USD,160000.0,FITZ ROY,2100.0,https://www.remax.com.ar/listings/venta-departamento-monoambiente-palermo-hollywood-1,1.0,0.0,1,40.0,No informado,No informado,0,0,Departamento,30.31,33.19,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0,0,1,0,1,0,remax,True,"(-0.001, 39.0]",USD,100000.0,100000.0,148120000.0,1481.2,2026-05-13T14:00:00.000Z,0.0010802052389954,FITZ ROY,2100.0,14.0,Palermo,-34.58128387264837,-58.43302920891092,True,100.0,exacto,True,0.313529184385198,1.284995490660368,0.3173293561387364,bajo,monoamb,0,3,95090.0,3299.241174529858,3137.2484328604423,14.478171505835862,3076.923076923077,0.7185047022536231,<35,438.83337834188495,105.0,alta,0.055379120202993154,0.019764193519410393,18.05734717948718,-0.04462087979700685,0.0020354411558041806
100.000 USD,106000.0,FITZ ROY,2100.0,https://www.remax.com.ar/listings/departamento-monoambiente-venta-palermo-hollywood,1.0,0.0,1,40.0,No informado,No informado,0,0,Departamento,30.31,33.19,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0,0,1,0,1,0,remax,True,"(-0.001, 39.0]",USD,100000.0,100000.0,148120000.0,1481.2,2026-05-13T14:00:00.000Z,0.0007156359708344,FITZ ROY,2100.0,14.0,Palermo,-34.58128387264837,-58.43302920891092,True,100.0,exacto,True,0.313529184385198,1.284995490660368,0.3173293561387364,bajo,monoamb,0,3,95090.0,3299.241174529858,3137.2484328604423,14.478171505835862,3076.923076923077,0.7185047022536231,<35,438.83337834188495,105.0,alta,0.055379120202993154,0.019764193519410393,18.05734717948718,-0.04462087979700685,0.0020354411558041806
189.000 USD,400000.0,TARIJA,3800.0,https://www.remax.com.ar/listings/ph-4-ambientes-en-venta,4.0,3.0,1,40.0,Frente,No informado,0,0,Departamento,154.0,170.3,10.36,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,remax,False,"(103.0, 992.0]",USD,189000.0,189000.0,279946800.0,1481.2,2026-05-13T14:00:00.000Z,0.001428842908724,TARIJA,3800.0,5.0,Boedo,-34.62907345689506,-58.41746175813817,True,100.0,exacto,True,0.3516376217462923,1.4045427796146277,0.7262366972989581,alto,4+A,0,1,179720.1,1227.2727272727273,1167.0136363636364,9.090909090909092,2285.358181494451,0.8153691824811038,>100,1400.0,5.0,media,0.09347869270048258,0.05468880164210905,10.697625,-0.006521307299517429,0.0013072260551381246
