Precio	Expensas	Calle	Altura	Piso	Tipo_Alquiler	Detalles	Descripción	Link	Ambientes	Dormitorios	Baños	Toilettes	Estado	Antiguedad	Disposicion	Orientacion	Tipo_Balcon	Apto_Profesional	Apto_Credito	Tipo_Unidad	Tipo_Operacion	Sup_Cubierta_m2	Sup_Total_m2	Sup_Descubierta_m2	Precio_Ficha	Expensas_Ficha	Cant_Pisos_Edificio	Deptos_Por_Piso	Antiguedad_Edificio	Estado_Edificio	Aire_acondicionado_individual	Electricidad	Losa_radiante	Gas_natural	Agua_corriente	Agua_caliente	Balcón	Terraza	Jardín	Patio	Baulera	Cochera	Muebles_de_cocina	Lavarropas	Lavavajillas	Conexión_para_lavarropas	Permite_Mascotas	Apto_Crédito	Ascensor	Pileta	Piscina	Parrilla	SUM	Gimnasio	Sauna	Laundry	Seguridad_24hs	Vigilancia	Acceso_para_personas_con_movilidad_reducida	Pavimento	ABL	Smart_Amenities	Smart_Losa_Central	Smart_Luminoso	Smart_Balcon_Aterrazado
USD 1.201	ARS 230.000	MIGUELETES al	600	N/A	Alquiler	54 m² cubie. 2 dorm. 6 años	EDIFICIO PREMIUM ZONA IMPRENTA AMENITIES COMPLETOS VISTAS ABIERTAS AL POLO Y AL RíO PISO ALTO AMENITIES: Piscina, solárium, seguridad permanente, laundry y dos ascensores modernos de última tecnología. 3 AMBIENTES | SUITE + ESPACIO DE ESCRITORIO + TOILETTE COCHERA FIJA PROPIA BALCóN AL FRENTE Ubicado en Imprenta Cañitas Palermo, en un edificio de categoría con cochera y amenities. Se trata de una construcción imponente, con doble frente y gran altura en su acceso, desarrollada hace pocos años, situada en una de las áreas más exclusivas y demandadas de Palermo. La zona está rodeada de cafés, restaurantes, bares, espacios verdes y múltiples vías de circulación. El edificio destaca por su diseño contemporáneo y excelentes terminaciones, ofreciendo: Acceso con sistema de llavero electrónico Cámaras de seguridad en sectores comunes Tótem de vigilancia Dos ascensores de última generación Piscina con sector de solárium Edificio de 15 pisos totales Apto profesional Consulta por esta propiedad AHORA. WhatsApp: Oficina: VENDE y COMPRA con LEXINTON, inmobiliaria LIDER en realizar compra / venta simultanea. Tasaciones profesionales. Las medidas, superficies y valores de esta ficha son aproximadas y a título informativo únicamente. Martillera y Corredor Responsable: NORA LEVI CMCPSI 6006 y CUCICBA 5059 Todas las propiedades que figuran en el perfil de Lexinton se encuentran a cargo del profesional matriculado que corresponda, la intermediación y la conclusión de las operaciones serán llevadas exclusivamente por esta persona. Lexinton Propiedades es una marca registrada. Matricula Provincia de Buenos Aires: NORA LEVI CMCPSI 6006 Matricula Ciudad de Buenos Aires: CUCICBA 5059	https://www.argenprop.com/departamento-en-alquiler-en-belgrano-3-ambientes--18634957	3	2	1	N/A	N/A	6	Frente	N/A	N/A	Sí	N/A	N/A	Alquiler	54	60	6	USD 1.201	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
USD 3.100	ARS 1.000.000	Olga Cossettini	1300	N/A	Alquiler	126 m² cubie. 3 dorm. 14 años	El alquiler esta expresado en DOLARES pero al momento de la firma del contrato se pasa a PESOS al tipo de cambio del BNA punta mas alta y luego se ajusta por IPC cada tres meses Excelente departamento de 4 ambientes. Perfecta distribución y la mejor vista de Puerto Madero PRIMETA LINEA al Dique. La unidad cuenta con un amplio living comedor, cocina con comedor diario y lavadero, toilette de recepción y 3 dormitorios de los cuales el principal es en suite con vestidor. El departamento tiene, además, 2 cocheras. Cuenta con dos balcones; el más amplio conectado al living comedor y al dormitorio principal, y el segundo con acceso a la cocina. BAYRES DOCK un jerarquizado edificio de un tradicional y actualizado estilo arquitectónico, donde abundaran los grandes ventanales con espectaculares vistas diurnas a los diques y nocturnas a todo el paseo peatonal iluminado que envuelve a los originales docks de Puerto Madero. Cuenta con todos los amenities, pileta cubierta climatizada, SUM, gimnasio, 3 subsuelos de cocheras y seguridad 24 hs. Las medidas son aproximadas y orientadoras, las medidas exactas surgen del plano de subdivisión. Alquiler mas expensas - - El aviso publicado y todo lo que contiene esta ficha es a modo informativo y no definitivo, así mismo las imágenes no son contractuales. Las superficies y medidas consignadas en esta ficha son aproximados, las reales son las que surgen o surgirán (si fuese una obra en construcción) del título de propiedad y del reglamento de copropiedad. Los montos especificados de expensas y ABL son aproximados y responden a una declaración del propietario, habitualmente los mismos no están actualizados. Verificar el monto actualizado de expensas y ABL previo al alquiler/compra de la propiedad, el propietario deberá entregar el último recibo de expensas y ABL antes de firmar. La presente oferta de venta está condicionada a la obtención del COTI por parte del propietario (Resol. AFIP 2371). LEY 5859 – ART. 5 “Se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoría de informes a los inquilinos que sean personas físicas. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al 4,15% del valor total del respectivo contrato” Matrícula corredor responsable CUCICBA 911. - Mat.	https://www.argenprop.com/departamento-en-alquiler-en-puerto-madero-4-ambientes--19074975	4	3	3	N/A	Excelente	14	Frente	NO	N/A	0	N/A	Departamento	Alquiler	126	126	N/A	USD 3.100	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
USD 1.600	ARS 530.000	Azucena Villaflor	500	N/A	Alquiler	81 m² cubie. 1 dorm. 10 años	Excelente torre, sinónimo de calidad, tecnologia, infraestructura, confort y estilo de vida. Complejo con gran pileta climatizada de 34 X 12 para adultos y niños con espejo de agua y bar, juegos al aire libre y sala de juegos para chicos, fitness center, gimnasio, sauna, SUM con capacidad para 80 personas, guarderia para chicos. Lujoso hall de entrada con triple altura, ascensores Mitsubishi de ultima generacion con codigo de seguridad. Excelente departamento, con gran dormitorio en suite c/vestidor, toilete, living comedor de muy buen tamaño, balcon, cocina de grande dimensiones y mucho lugar de guardado , muchisima luz y sol Pallier privado, grupo electrogeno, vestuarios y sanitarios para el personal de servicio, lavanderia, vigilancia las 24 hs, circuito cerrado de TV e intranet.. - Mat.	https://www.argenprop.com/departamento-en-alquiler-en-puerto-madero-2-ambientes--19004748	2	1	2	N/A	Excelente	10	Frente	NE	N/A	0	N/A	Departamento	Alquiler	81	81	N/A	USD 1.600	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
USD 4.500	ARS 2.000.000	Azucena Villaflor	600	N/A	Alquiler	200 m² cubie. 2 dorm. 20 años	Impecable departamento en la Torre II, piso intermedio de 2 suites más dependencia. Excelentes detalles de terminación; Pisos de madera en el palier privado, living comedor y pasillos. Vestidores completos, luces y cortinas tipo roller en todas las ventanas. Cuenta además con palier privado, hall de entrada, excelente living comedor muy amplio con balcón cerrado de 2.09 x 2.72, 4 baños, toilette, cocina con buen comedor diario, lavadero independiente, dependencia de servicio con baño. Calefacción piso radiante por caldera individual, aire acondicionado frío/calor regulable por ambiente, 1 baulera y 2 cocheras. Estado Impecable. Vista abierta a la Reserva Ecológica, al río y a la ciudad. Se alquila totalmente amoblado y super equipado, con muy buen gusto y nivel El Faro es un complejo de 2 torres de 46 pisos cada una, conectadas entre sí a través de un mirador espectacular. Su ubicación es frente al río y a la Reserva Ecológica, entre elegantes parques y bulevares de diseño innovador. Es un excelente edificio de máxima categoría, con todos los servicios, pileta cubierta climatizada y descubierta con gran solarium, cancha de tenis, salón de fiestas equipado muy amplio, gimnasios, seguridad 24 hs, spa (Jacuzzi sauna y masajes) , sala de juegos exclusiva para chicos y fitness center, parrillas, salón de lectura tipo bar. Estacionamiento de cortesía. - - El aviso publicado y todo lo que contiene esta ficha es a modo informativo y no definitivo, así mismo las imágenes no son contractuales. Las superficies y medidas consignadas en esta ficha son aproximados, las reales son las que surgen o surgirán (si fuese una obra en construcción) del título de propiedad y del reglamento de copropiedad. Los montos especificados de expensas y ABL son aproximados y responden a una declaración del propietario, habitualmente los mismos no están actualizados. Verificar el monto actualizado de expensas y ABL previo al alquiler de la propiedad, el propietario deberá entregar el último recibo de expensas y ABL antes de firmar. LEY 5859 – ART. 5 “Se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoría de informes a los inquilinos que sean personas físicas. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al 4,15% del valor total del respectivo contrato” Matrícula corredor responsable CUCICBA 911. - Mat.	https://www.argenprop.com/departamento-en-alquiler-en-puerto-madero-3-ambientes--18926116	3	2	4	N/A	Excelente	20	Frente	E	N/A	0	Sí	Departamento	Alquiler	200	200	N/A	USD 4.500	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0
USD 2.200	ARS 800.000	Juana Manso	1100	N/A	Alquiler	111 m² cubie. 2 dorm. 20 años	HERMOSO DEPARTAMENTO en Bayres Madero con excelentes detalles de terminación: doble vidrio en todos los cerramientos, pisos de roble en todos los ambientes, aire acondicionado, suite con hidromasaje, vestidores completos, palier semiprivado y entrada de servicio. El complejo cuenta con todos los servicios. Tiene dos amplias suites, 1 con vestidor, toilette, gran balcón, aire frío-calor en todos los ambientes, palier semiprivado. Departamento pasante en esquina con una increible vista Tiene cochera y baulera. Alquiler mas gasto,s expensas $803 mil, ABL $169 mil. - Mat.	https://www.argenprop.com/departamento-en-alquiler-en-puerto-madero-3-ambientes--19139094	3	2	3	N/A	Excelente	20	Frente	SO	N/A	0	N/A	Departamento	Alquiler	111	111	N/A	USD 2.200	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARS 890.000	ARS 296.000	Av Hipolito Yrigoyen	4100	N/A	Alquiler	52 m² cubie. 1 dorm. 1 baño	Alquiler Hermoso departamento 2 Ambientes y medio cómodo con Cochera Fija Cubierta + Pileta + Parrilla REQUISITOS EXCLUYENTES: - Se acepta mascota pequeña o gato - Recibos de sueldo en blanco o Monotributo, comprobables - ÚNICAMENTE Seguro de Caución RESPALDAR Moderno edificio ubicado en Avenida Hipólito Yrigoyen al 4100, entre las calles Treinta y Tres Orientales y Mármol. A 1 cuadra de Av. Rivadavia y a 2 de Av. La Plata. Lindando con barrio Caballito. Excelente ubicación, cercana a medios de transporte (subte A estación Rio de Janeiro, colectivos de línea) y comercios (Cinemark, Starbucks, Mc Donalds, Burger King, Freddo, Greet Eat, etc.). 2 ambientes y medio amplio con balcón. Sol Super luminoso 1 baño completo con bañera Piso parquet recien plastificado en excelente estado 2 Aires Acondicionado frío/calor en living y dormitorio Cocina a gas. Bajada de lavarropas. Acceso a amplia terraza con pileta y parrillas. Pérgola de madera. Cochera fija cubierta con portón automático. Zona verde de uso común. Cámaras de seguridad en todas las áreas comunes AYSA (incluido en el precio de las expensas junto con la cochera) - Se entrega recien pintado en su totalidad y con pisos recien plastificados - COMUNICARSE VIA WAPP al	https://www.argenprop.com/departamento-en-alquiler-en-almagro-2-ambientes--19179367	2	1	1	N/A	Excelente	N/A	Contrafrente	N	N/A	0	N/A	Departamento	Alquiler	52	52	N/A	ARS 890.000	N/A	N/A	N/A	N/A	N/A	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0
ARS 850.000	ARS 184.507	Francisco Acuña De Figueroa	900	4	Alquiler	32 m² cubie. 1 baño Monoam.	Departamento Monoambiente en Alquiler en Villa Crespo Amplio monoambiente moderno y acogedor, ubicado en el corazón de Villa Crespo, a metros de Av. Corrientes y del subte B (estación Medrano). Ideal tanto para vivienda como para uso profesional, gracias a su excelente distribución, luminosidad y ubicación estratégica. El espacio es luminoso y funcional, pensado para que te sientas como en casa. Cuenta con cama doble, living con sofá, TV Smart QLED y mesa de comedor. La cocina se encuentra equipada con microondas y heladera. Dispone de baño completo y escritorio ideal para trabajar o estudiar. Además, posee aire acondicionado frío/calor y un amplio balcón con orientación norte, que garantiza luz natural durante todo el día. Ubicado en una zona con variados accesos, excelentes conexiones de transporte y una amplia oferta comercial y gastronómica. Datos de la Propiedad Cant. Ambientes: 1 Cant. Dormitorios: Monoambiente Cant. Baños: 1 Superficie Cubierta: 32 m² Superficie Total: 32 m² Disposición: Frente Orientación: Norte Estado: Excelente Apto Profesional: Sí Dirección: Francisco Acuña de Figueroa 926, Villa Crespo Precio de Alquiler: $900.000 Expensas: $184.504 Información Legal y de Contacto (para todas las publicaciones) Corredor responsable: Martín Edgardo Simhan, Matrícula CPI N° 414. Aviso Legal: Las operaciones de intermediación inmobiliaria, compraventa y locación de inmuebles son realizadas por el corredor inmobiliario matriculado Martín Edgardo Simhan, de acuerdo con las leyes 20.266 y 2340 de la Ciudad Autónoma de Buenos Aires. Ley 5859 Art. 5°: Se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoría de informes a los inquilinos, en el caso de ser personas físicas, cuando el destino de la propiedad sea vivienda. El valor máximo de comisión que se le puede cobrar a los propietarios es el 4,15% del valor total del contrato. MES Inmuebles	https://www.argenprop.com/departamento-en-alquiler-en-villa-crespo-1-ambiente--19216422	1	N/A	1	N/A	Excelente	N/A	N/A	N/A	N/A	Sí	N/A	Departamento	Alquiler	32	37	5	ARS 850.000	N/A	N/A	N/A	N/A	Muy Bueno	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
USD 650	N/A	Gascon 100 1° - entre Lezica y Av. Rivadavia	N/A	N/A	Alquiler Temporal	A Estrenar 1 baño Monoam.	Departamento Monoambiente Alquiler Temporario - Almagro Hermoso monoambiente, muy luminoso La unidad cuenta con 2 camas sommier de 1 plaza con cajoneras inferiores, que pueden unirse a traves de pilow convirtiendose en matrimonial si fuera necesario. Chifonier, placard de 3 puertas, lampara de pie. TV Smart, WIFI. Mesa con 4 sillas, mueble organizador de planchado. Tender. La cocina es integrada, posee heladera con freezer, cocina de 4 hornallas y horno electrico, horno microondas, cafetera. Alacena, bajomesada y todos los utensilios necesarios para el dia a dia. Aire acondicionado frio/calor. Baño completo con bañera. Juegos de toallas, sabanas, acolchados y frazadas. Presenta gran ventanal que otorga luminocidad, con salida al balcon y vista lateral. Cortinas blackout roller. Juego de jardin con mesita y 2 sillones individuales muy cómodos. TERRAZA - SOLARIUM - LAUNDRY - SUM - PARRILLA Todos los servicios incluidos, con tope de consumo. Rodeado de una amplia oferta comercial, gastronómica y recreativa. Conformando una ubicación dinámica y cómoda. Transportes Cercanos: Colectivos: 5, 8, 19, 26, 86, 88, 90, 103, 104, 105, 127, 128, 132, 146, 151, 160 Subtes (Metro): CASTRO BARROS (Línea A)	https://www.argenprop.com/departamento-en-alquiler-temporal-en-almagro-1-ambiente--18717564	1	N/A	1	N/A	N/A	N/A	Lateral	E	N/A	0	N/A	N/A	Alquiler Temporal	N/A	N/A	N/A	USD 650	N/A	N/A	N/A	N/A	N/A	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
ARS 590.000	ARS 80.000	Colpayo	100	N/A	Alquiler	40 m² cubie. 1 dorm. 40 años	Departamento de 2 ambientes lateral luminoso cocina con lavadero incorporado dormitorio con placard baño completo muy buen estado excelente ubicación a metros de Av. Rivadavia y subte A ( Primera Junta) Valor $ 590.000.- ( actualización cada 3 meses x IPC) Requisitos: ingresos demostrables + garantía propietaria en CABA Requisitos: Ingresos demostrables con recibo de sueldo + garantía propietaria de CABA Ley 5859 ART. 4: Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes. Informes INFANTINO PROP. CUCICBA MAT. 4693	https://www.argenprop.com/departamento-en-alquiler-en-caballito-2-ambientes--19150701	2	1	1	N/A	Muy Bueno	40	Lateral	N/A	Frances	0	N/A	Departamento	Alquiler	40	40	N/A	ARS 590.000	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ARS 590.000	ARS 86.000	Avda San Martin	7200	3	Alquiler	31 m² cubie. 7 años 1 baño	"ALQUILER de Departamento MONOAMBIENTE en Villa Devoto, Capital Federal Excelente mono ambiente , tercer piso al frente en moderno edificio apto profesional. Cocina a gas , termo eléctrico. Vista panorámicacon balcónal frente. SUM con parrilla. Detalles de categoría. Frente a Estación Ladines del Metrobus SanMartín Condiciones y Requisitos: CONTRATO 24 MESES, ajuste trimestral por IPC , se aceptan garantías propietarias CABA o seguro de alquiler ( Garantia Ya, Respaldar, o similares) . Se aceptan pequeñas mascotas (pérro o gato) INGRESO. 1 MES DE ANTICIPO y 1 MES DE DEPOSITO ""Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes""."	https://www.argenprop.com/departamento-en-alquiler-en-villa-devoto-1-ambiente--19350504	1	N/A	1	N/A	Excelente	7	Frente	E	N/A	Sí	N/A	N/A	Alquiler	31	37	N/A	ARS 590.000	N/A	9	3	N/A	N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
ARS 500.000	ARS 150.000	ALVAREZ JONTE	3600	PB	Alquiler	38 m² cubie. 1 dorm. 10 años	Alquiler de Departamento 1 1/2 AMBIENTES en Villa del Parque, Capital Federal, UNIDAD de 1 1/2 AMB. DESARROLLADO EN PLANTA BAJA AL FRENTE, MUY BUEN EDIFICIO, CENTRO COMERCIAL, EN LA ZONA, EDIFICIO DE BUEN NIVEL, POSEE CALEFACCIÓN POR RADIADORES INDIVIDUAL PARA LA UNIDAD, PATIO PEQUEÑO CON LAVADERO, DORMITORIO AL FRENTE SEPARADO DE ESTAR, COCINA OFFICE COMPLETA. EDIFICIO CON PILETA . VISITAS: COMBINAR CON EL .- LINEAS ROTATIVAS.- CON PERSONAL DE INMOBILIARIA MACCARONI LL: 203 id: 686	https://www.argenprop.com/departamento-en-alquiler-en-villa-del-parque-1-ambiente--17811814	1	1	1	N/A	Excelente	10	Frente	E	N/A	0	N/A	N/A	Alquiler	38	42	4	ARS 500.000	N/A	9	3	N/A	N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ARS 650.000	ARS 135.000	Victor Hugo	600	1	Alquiler	62 m² cubie. 2 dorm. 60 años	“Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4.15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoria de informes”. SIN MASCOTAS. SE ENTREGA SIN PINTAR Las medidas indicadas son aproximadas y al solo efecto orientativo; y las fotos publicadas al solo efecto ilustrativo.- y el valor consignado de las expensas mensuales esta sujeto a verificación y/o ajustes (Propiedad NO apta para personas con movilidad Reducida. LEY N° 5.115) Titular Juan Carlos Carro Matricula CUCICBA Nº 1549	https://www.argenprop.com/departamento-en-alquiler-en-villa-luro-3-ambientes--19378901	3	2	1	N/A	Bueno	60	Lateral	N/A	N/A	0	N/A	Departamento	Alquiler	62	65	4	ARS 650.000	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ARS 1.030.000	ARS 265.000	Avenida Santa Fe	2700	N/A	Alquiler	55 m² cubie. 2 dorm. 2 baños	"3 AMBIENTES CON COCHERA FIJA CUBIERTA , 67m2tot. 2°PISO C/FRENTE C/BALCON LUMINOSO AMPLIA COCINA, DOS BAÑOS, DOS DORMITORIOS Y LIVING COMEDOR °TODO EN IMPECABLE CONDICIONES"" EXCELENTE UBICACION SOBRE AV. SANTA FE. REQUISITOS GARANTIA PROPIETARIA O SEGURO DE CAUCION DEMOSTRACION DE INGRESOS CONTRATO 2 AÑOS AJUSTE CADA 3 MESES POR IPC MES DE DEPOSITO MES DE ADELANTO NO MASCOTAS Alexis Forte Servicios Inmobiliarios CUCICBA 2667"	https://www.argenprop.com/departamento-en-alquiler-en-palermo-3-ambientes--16150084	3	2	2	N/A	Excelente	N/A	Contrafrente	N/A	Corrido	0	N/A	Departamento	Alquiler	55	67	12	ARS 1.030.000	N/A	N/A	N/A	N/A	N/A	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ARS 550.000	ARS 70.000	Baradero al	100	N/A	Alquiler	13 años 1 baño Monoam.	Monoambiente en Alquiler | Floresta - Baradero al 100 - Balcón corrido a pulmón de manzana- Cocina integrada totalmente equipada:* Alto y bajo mesada* Extractor de aire* Cocina a gas- Placard con frente espejado- Aire acondicionado- Calefacción estufa tiro balanceado- Baño completo Ingreso-CONTRATO 2 AñOSINDEX C/3 MESES IPCMes adelantado- Mes de deposito- Constancia de ingreso- Garantia de CABA o ABL (TASA MUNICIPAL) -Se deja expresa constancia que las medidas, superficies, m2 y proporciones consignadas son aproximados, al igual que las medidas parciales y/o de los ambientes esta sujeto a verificación y/o ajuste. El valor indicado de expensas esta sujeto a variación. El precio del inmueble puede ser modificado sin previo aviso. Fotos de carácter no contractual. - Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes.	https://www.argenprop.com/departamento-en-alquiler-en-floresta-1-ambiente--18962730	1	N/A	1	N/A	N/A	13	Contrafrente	O	N/A	0	N/A	N/A	Alquiler	N/A	N/A	N/A	ARS 550.000	N/A	N/A	N/A	N/A	N/A	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARS 720.000	ARS 165.000	Pichincha	100	N/A	Alquiler	45 m² cubie. 2 dorm. 1 baño	Departamento de 3 ambientes al frente con ventana muy luminoso , Con una superficie total de 45 m², el inmueble cuenta con: Living-Comedor, 2 dormitorios, un baño completo y una cocina equipada con conexion para lavarropas	https://www.argenprop.com/departamento-en-alquiler-en-balvanera-3-ambientes--19195870	3	2	1	N/A	Excelente	N/A	Frente	O	N/A	0	N/A	Departamento	Alquiler	45	45	N/A	ARS 720.000	N/A	N/A	N/A	N/A	N/A	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ARS 620.000	ARS 105.000	General José Gervasio Artigas	900	6	Alquiler	37 m² cubie. 1 dorm. 40 años	2 AMBIENTES LATERAL SUPER LUMINOSO CON LAVADERO INDEPENDIENTE A METROS DE AVENIDA GAONA, MUY BUEN ESTADO , COCINA Y CALEFON A GAS NATURAL - NO ACEPTA MASCOTAS - Requisitos y Condiciones 1 MES ADELANTO ($ 620.000-) 1 MES DEPÓSITO ($ 620.000-) 1 GARANTÍA PROPIETARIA O SEGURO DE CAUCIÓN (compañias Respaldar o Monclair) JUSTIFICACIÓN DE INGRESOS COMPROBABLES (ejemplo: recibos de sueldo) Duración del contrato: 24 meses Valor locativo inicial: $ 620.000- Actualización: CUATRIMESTRAL POR IPC Detalles- Pisos del Edificio: 8 Departamentos por piso: 3 Ascensores: 2 Ubicación del departamento: Lateral Orientación del departamento: Norte Medidas y Superficies Living- comedor: 5.20 x 2.90 Cocina: 2.50 x 1.50 Lavadero: 1.50 x 0.85 Dormitorio: 2.90 x 2.90 c/ placard Baño: 2.00 x 1.60 Hall de Entrada: 1.20 x 1.30 Hall de distribución: 0.90 x 1.20 c placard Superficie cubierta: 37 m2 Superficie descubierta: 0 m2 Superficie total: 37 m2 Las medidas y superficies son aproximadas, unicamente a titulo orientativo CORREDOR JORGE BARDESSONO CUCICBA: MAT. 2578	https://www.argenprop.com/departamento-en-alquiler-en-flores-2-ambientes--19224439	2	1	1	N/A	Muy Bueno	40	Lateral	E	N/A	0	N/A	Departamento	Alquiler	37	37	N/A	ARS 620.000	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
