Precio,Expensas,Calle,Altura,Link,Ambientes,Dormitorios,Baños,Antiguedad,Disposicion,Orientacion,Apto_Profesional,Apto_Credito,Tipo_Unidad,Sup_Cubierta_m2,Sup_Total_m2,Sup_Descubierta_m2,Aire_acondicionado_individual,Electricidad,Losa_radiante,Gas_natural,Agua_corriente,Agua_caliente,Balcón,Terraza,Jardín,Patio,Baulera,Cochera,Muebles_de_cocina,Lavarropas,Lavavajillas,Conexión_para_lavarropas,Permite_Mascotas,Ascensor,Pileta,Parrilla,SUM,Gimnasio,Sauna,Laundry,Seguridad_24hs,Acceso_para_personas_con_movilidad_reducida,Pavimento,ABL,Smart_Amenities,Smart_Losa_Central,Smart_Luminoso,Smart_Balcon_Aterrazado,fuente,_dup_interfuente,rango_sup,Moneda,Precio_num,Precio_USD,Precio_ARS,TC_CCL_aplicado,TC_fecha,ratio_expensas_precio,calle_norm,Altura_num,Comuna,Barrio,lat,lon,altura_ok,geo_score,geo_method,geo_ok,Distancia_subte_km,Distancia_parque_km,Tasa_delitos_comuna,Zona_riesgo,Tipologia,A_estrenar,Indice_amenities,Renta_largo_mensual_USD,Renta_m2_USD,banda_sup,Liquidez_oferta_comuna
650.000 ARS,7633.0,CALLAO AV.,600.0,https://www.remax.com.ar/listings/alquiler-2-amb-con-balcon-y-terraza-barrio-norte,2.0,1.0,1,35.0,No informado,No informado,0,0,Departamento,42.47,52.18,2.31,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(42.0, 52.274]",ARS,650000.0,438.83337834188495,650000.0,1481.2,2026-05-13T14:00:00.000Z,0.2684615384615385,CALLAO AVENIDA,600.0,1.0,San Nicolas,-34.60257058532327,-58.392494786906084,True,100.0,recovery,True,0.3070051914421415,3.0612025981218425,1.3599759089981835,alto,2A,0,1,438.83337834188495,10.332784985681304,35-55,0.0018408245339653984
550.000 ARS,7633.0,SANCHEZ DE BUSTAMANTE,500.0,https://www.remax.com.ar/listings/departamento-2-amb-con-balcon-al-frente,2.0,1.0,1,35.0,No informado,No informado,0,0,Departamento,38.0,43.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(42.0, 52.274]",ARS,550000.0,371.3205509046719,550000.0,1481.2,2026-05-13T14:00:00.000Z,0.3,SANCHEZ DE BUSTAMANTE,500.0,5.0,Almagro,-34.604494054023775,-58.41462231672412,True,100.0,exacto,True,0.15726714348242865,1.6760010337272708,0.7262366972989581,alto,2A,0,2,371.3205509046719,9.771593444859787,35-55,0.0013072260551381246
1.200.000 ARS,20000.0,DEL LIBERTADOR AV.,7800.0,https://www.remax.com.ar/listings/alquiler-2-amb-amenities-av-libertador-nunez,2.0,1.0,1,35.0,No informado,No informado,0,0,Departamento,60.0,66.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,remax,False,"(52.274, 76.0]",ARS,1200000.0,810.1539292465568,1200000.0,1481.2,2026-05-13T14:00:00.000Z,0.3188358333333333,DEL LIBERTADOR AVENIDA,7800.0,13.0,Nuñez,-34.54300780251742,-58.461639567810025,True,100.0,exacto,True,2.856016798707406,3.7859353138710232,0.32421076293276735,bajo,2A,0,5,810.1539292465568,13.502565487442613,55-75,0.0018112574622510603
1.400.000 ARS,70000.0,Virrey Loreto,2800.0,https://www.remax.com.ar/listings/alquiler-3-amb-a-estrenar-en-colegiales,3.0,2.0,1,35.0,Contrafrente,No informado,0,0,Departamento,77.15,80.95,3.8,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(76.0, 900.0]",ARS,1400000.0,945.179584120983,1400000.0,1481.2,2026-05-13T14:00:00.000Z,0.05,VIRREY LORETO,2800.0,13.0,Belgrano,-34.5625831334262,-58.44322214059076,False,100.0,exacto_altura_fuera,True,1.3026784946771746,1.4649032775662751,0.32421076293276735,bajo,3A,0,2,945.179584120983,12.251193572533804,75-100,0.0018112574622510603
500 USD,25000.0,PARAGUAY,5400.0,https://www.remax.com.ar/listings/alquiler-2-ambientes-todo-amoblado-palermo-1,2.0,1.0,1,35.0,No informado,No informado,0,0,Departamento,40.0,40.0,0.0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,remax,True,"(35.0, 42.0]",USD,500.0,500.0,740600.0,1481.2,2026-05-13T14:00:00.000Z,0.1763435052660005,PARAGUAY,5400.0,14.0,Palermo,-34.57824930910046,-58.43247002417871,True,100.0,exacto,True,0.6539905952932319,0.9447476091516093,0.3173293561387364,bajo,2A,0,2,500.0,12.5,35-55,0.0020354411558041806
825.000 ARS,7633.0,FRANKLIN,2100.0,https://www.remax.com.ar/listings/alquiler-depto-2-amb-c-balcon-amenities-caballito,1.0,1.0,1,35.0,No informado,No informado,0,0,Departamento,46.7,49.7,3.0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,remax,False,"(42.0, 52.274]",ARS,825000.0,556.9808263570078,825000.0,1481.2,2026-05-13T14:00:00.000Z,0.2115151515151515,FRANKLIN,2100.0,7.0,Flores,-34.61616465441462,-58.463307538977624,True,100.0,exacto,True,2.2313927348948472,0.23910160380920234,0.43066126904542795,bajo,monoamb,0,7,556.9808263570078,11.926784290299953,35-55,0.000738924072151629
770.000 ARS,25000.0,PARAGUAY,5400.0,https://www.remax.com.ar/listings/alquiler-2-ambientes-todo-amoblado-palermo,2.0,1.0,1,35.0,No informado,No informado,0,0,Departamento,40.0,40.0,0.0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,remax,True,"(35.0, 42.0]",ARS,770000.0,519.8487712665407,770000.0,1481.2,2026-05-13T14:00:00.000Z,0.1696103896103896,PARAGUAY,5400.0,14.0,Palermo,-34.57824930910046,-58.43247002417871,True,100.0,exacto,True,0.6539905952932319,0.9447476091516093,0.3173293561387364,bajo,2A,0,2,519.8487712665407,12.996219281663517,35-55,0.0020354411558041806
550.000 ARS,65000.0,HORTIGUERA,200.0,https://www.remax.com.ar/listings/alquiler-monoambiente-caballito,1.0,1.0,1,35.0,No informado,No informado,0,0,Departamento,25.0,29.0,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,remax,False,"(0.999, 35.0]",ARS,550000.0,371.3205509046719,550000.0,1481.2,2026-05-13T14:00:00.000Z,0.2191818181818181,HORTIGUERA,200.0,6.0,Caballito,-34.624287888176255,-58.446715263785094,True,100.0,exacto,True,1.1223744458922174,0.6935938977772671,0.6815238874122538,alto,monoamb,0,4,371.3205509046719,14.852822036186875,<35,0.001470955723664781
2.500 USD,100000.0,MONTEVIDEO,1000.0,https://www.remax.com.ar/listings/ph-alquiler-oficinas-estudio-o-vivienda,3.0,2.0,1,35.0,No informado,No informado,0,0,Departamento,130.0,130.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(76.0, 900.0]",USD,2500.0,2500.0,3703000.0,1481.2,2026-05-13T14:00:00.000Z,0.1620307858493113,MONTEVIDEO,1000.0,2.0,Recoleta,-34.59783568445589,-58.389747543894046,True,100.0,exacto,True,0.2759118385904868,3.0401029713784125,1.0447534381885875,alto,3A,0,1,2500.0,19.23076923076923,>100,0.0014373274573867233
1.300.000 ARS,100000.0,TORRENT,1200.0,https://www.remax.com.ar/listings/departamento-alquiler-3-ambientes-en-parque-chas,3.0,2.0,1,35.0,No informado,No informado,0,0,Departamento,66.0,109.0,43.0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(76.0, 900.0]",ARS,1300000.0,877.6667566837699,1300000.0,1481.2,2026-05-13T14:00:00.000Z,0.2846153846153846,TORRENT,1200.0,15.0,Parque Chas,-34.584639560004604,-58.47339041156887,True,100.0,exacto,True,0.5659620988910784,1.2085871603686438,0.3560200247570848,bajo,3A,0,2,877.6667566837699,13.2979811618753,55-75,0.00169246442538368
520.000 ARS,25000.0,TUCUMAN,300.0,https://www.remax.com.ar/listings/departamento-2-ambiente-pleno-centro-de-la-ciudad,2.0,1.0,1,35.0,No informado,No informado,0,0,Departamento,40.0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(35.0, 42.0]",ARS,520000.0,351.066702673508,520000.0,1481.2,2026-05-13T14:00:00.000Z,0.2884615384615384,TUCUMAN,300.0,1.0,San Nicolas,-34.60070214278857,-58.37094749597517,True,100.0,exacto,True,0.8911299318318763,1.4397183532093236,1.3599759089981835,alto,2A,0,1,351.066702673508,8.7766675668377,35-55,0.0018408245339653984
430.000 ARS,65000.0,GUALEGUAYCHU,3800.0,https://www.remax.com.ar/listings/alquiler-local-oficina-villa-devoto-distrito-vino,1.0,0.0,1,35.0,No informado,No informado,0,0,Departamento,9.0,15.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(0.999, 35.0]",ARS,430000.0,290.3051579800162,430000.0,1481.2,2026-05-13T14:00:00.000Z,0.3720930232558139,GUALEGUAYCHU,3800.0,11.0,Villa Devoto,-34.602229622156194,-58.512995391325305,True,100.0,exacto,True,1.2143607614940386,4.91200966210624,0.579459732816385,medio,monoamb,0,1,290.3051579800162,32.256128664446244,<35,0.0010693665978338742
650.000 ARS,65000.0,Capitán General Ramón Freire,1200.0,https://www.remax.com.ar/listings/depto-2-amb-en-alquiler-con-balcon-colegiales,2.0,1.0,1,35.0,No informado,No informado,0,0,Departamento,31.62,33.76,2.14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(0.999, 35.0]",ARS,650000.0,438.83337834188495,650000.0,1481.2,2026-05-13T14:00:00.000Z,0.2153076923076923,CAPITAN GENERAL RAMON FREIRE,1200.0,12.0,Coghlan,-34.56120356829423,-58.46859902987974,True,92.3076923076923,fuzzy,True,0.7673369086505947,1.8062550574203722,0.4997101681025006,medio,2A,0,1,438.83337834188495,13.878348461160181,<35,0.0016590377581003019
1.200.000 ARS,20000.0,OBISPO SAN ALBERTO,3300.0,https://www.remax.com.ar/listings/alquiler-ph-duplex-2-amb-terraza-sin-expensas,2.0,1.0,1,35.0,No informado,No informado,0,0,Departamento,56.4,64.65,8.25,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(52.274, 76.0]",ARS,1200000.0,810.1539292465568,1200000.0,1481.2,2026-05-13T14:00:00.000Z,0.1733333333333333,OBISPO SAN ALBERTO,3300.0,12.0,Villa Pueyrredon,-34.58528054616439,-58.51085966685432,True,100.0,exacto,True,2.38346293512988,4.387670887944113,0.4997101681025006,medio,2A,0,1,810.1539292465568,14.364431369619801,55-75,0.0016590377581003019
610 USD,7633.0,OLAZABAL,1400.0,https://www.remax.com.ar/listings/alquiler-monoambiente-balcon-y-patio-en-belgrano,1.0,0.0,1,35.0,No informado,No informado,0,0,Departamento,41.0,48.0,3.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(42.0, 52.274]",USD,610.0,610.0,903532.0,1481.2,2026-05-13T14:00:00.000Z,0.1826166643793468,OLAZABAL,1400.0,13.0,Belgrano,-34.55386584487752,-58.44769755172576,True,100.0,exacto,True,2.0519339631470133,2.417607471412612,0.32421076293276735,bajo,monoamb,0,2,610.0,14.878048780487806,35-55,0.0018112574622510603
750.000 ARS,25000.0,LLERENA,2400.0,https://www.remax.com.ar/listings/alquiler-monoambiente-con-balcon-en-parque-chas,1.0,0.0,1,35.0,No informado,No informado,0,0,Departamento,33.72,36.71,2.99,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(35.0, 42.0]",ARS,750000.0,506.346205779098,750000.0,1481.2,2026-05-13T14:00:00.000Z,0.1333333333333333,LLERENA,2400.0,15.0,Parque Chas,-34.583783983611795,-58.47335876448257,False,100.0,exacto_altura_fuera,True,0.526273547310067,1.1415499378948486,0.3560200247570848,bajo,monoamb,0,1,506.346205779098,15.016198273401484,<35,0.00169246442538368
580.000 ARS,65000.0,Gral. José a de Artigas,4600.0,https://www.remax.com.ar/listings/alquiler-departamento-2ambientes-villa-pueyrredon,2.0,1.0,1,35.0,No informado,No informado,0,0,Departamento,31.0,31.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(0.999, 35.0]",ARS,580000.0,391.5743991358358,580000.0,1481.2,2026-05-13T14:00:00.000Z,0.2413793103448276,GENERAL JOSE A DE ARTIGAS,4600.0,,,,,False,,sin_match,False,,,,,2A,0,2,391.5743991358358,12.631432230188251,<35,
450.000 ARS,65000.0,PUEYRREDON AV.,900.0,https://www.remax.com.ar/listings/monoambiente-en-alquiler-av-pueyrredon-931-pis-1,1.0,1.0,1,35.0,No informado,No informado,0,0,Departamento,29.0,29.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,True,"(0.999, 35.0]",ARS,450000.0,303.8077234674588,450000.0,1481.2,2026-05-13T14:00:00.000Z,0.1777777777777777,PUEYRREDON AVENIDA,900.0,3.0,Balvanera,-34.60038902602439,-58.40434089301388,True,100.0,exacto,True,0.33050780731492047,2.6946361310643514,0.9331491918927998,alto,monoamb,0,1,303.8077234674588,10.476128395429614,<35,0.0010344625327268753
550.000 ARS,65000.0,CORRIENTES AV.,4900.0,https://www.remax.com.ar/listings/alquiler-mono-ambiente-luminoso-en-villa-crespo,1.0,1.0,1,35.0,Lateral,Noreste,0,0,Departamento,30.0,30.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(0.999, 35.0]",ARS,550000.0,371.3205509046719,550000.0,1481.2,2026-05-13T14:00:00.000Z,0.2363636363636363,CORRIENTES AVENIDA,4900.0,15.0,Chacarita,-34.58721100816781,-58.45450787722719,True,100.0,exacto,True,0.48568876165837777,0.266156913202988,0.3560200247570848,bajo,monoamb,0,2,371.3205509046719,12.377351696822396,<35,0.00169246442538368
2.100.000 ARS,20000.0,MENDOZA,4200.0,https://www.remax.com.ar/listings/oficina-local-mendoza-y-donado-alquiler,3.0,2.0,1,35.0,No informado,No informado,0,0,Departamento,66.75,66.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(52.274, 76.0]",ARS,2100000.0,1417.7693761814744,2100000.0,1481.2,2026-05-13T14:00:00.000Z,0.0752380952380952,MENDOZA,4200.0,12.0,Villa Urquiza,-34.57115379084371,-58.4743980639524,True,100.0,exacto,True,0.6534991853166421,1.1527904986941622,0.4997101681025006,medio,3A,0,1,1417.7693761814744,21.23999065440411,55-75,0.0016590377581003019
500 USD,7633.0,SOLER,4200.0,https://www.remax.com.ar/listings/alquiler-palermo-departamento-2-amb-amenities,2.0,1.0,1,35.0,Contrafrente,Oeste,0,0,Departamento,46.0,49.0,3.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,remax,False,"(42.0, 52.274]",USD,500.0,500.0,740600.0,1481.2,2026-05-13T14:00:00.000Z,0.2822981366459627,SOLER,4200.0,14.0,Palermo,-34.59042843745666,-58.41966001460204,True,100.0,exacto,True,0.26252298978167343,1.6717031285508757,0.3173293561387364,bajo,2A,0,6,500.0,10.869565217391305,35-55,0.0020354411558041806
1.500.000 ARS,20000.0,Avenida General Gelly y Obes,2200.0,https://www.remax.com.ar/listings/3-amb-alquiler-refaccionado-en-la-isla-recoleta,3.0,2.0,1,35.0,Frente,Oeste,0,0,Departamento,70.65,70.65,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(52.274, 76.0]",ARS,1500000.0,1012.692411558196,1500000.0,1481.2,2026-05-13T14:00:00.000Z,0.0733333333333333,AVENIDA GENERAL GELLY Y OBES,2200.0,2.0,Recoleta,-34.58477364785158,-58.39632904313223,False,100.0,exacto_altura_fuera,True,1.5601119455630352,2.195449789119387,1.0447534381885875,alto,3A,0,1,1012.692411558196,14.333933638474111,55-75,0.0014373274573867233
450.000 ARS,65000.0,VENECIA,3200.0,https://www.remax.com.ar/listings/balvanera-alquiler-monoamb-patio-bajas-expensas,1.0,1.0,1,35.0,Lateral,Noroeste,0,0,Departamento,20.52,26.2,5.68,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,remax,False,"(0.999, 35.0]",ARS,450000.0,303.8077234674588,450000.0,1481.2,2026-05-13T14:00:00.000Z,0.1966666666666666,VENECIA,3200.0,15.0,Agronomia,-34.5967765323153,-58.488472134401825,True,100.0,exacto,True,0.7037522574977044,2.977744763973183,0.3560200247570848,bajo,monoamb,0,4,303.8077234674588,14.80544461342392,<35,0.00169246442538368
1.600.000 ARS,20000.0,BLANCO ENCALADA,3000.0,https://www.remax.com.ar/listings/departamento-alquiler-belgrano-4-amb-balcon-cocher,4.0,3.0,1,35.0,No informado,No informado,0,0,Departamento,66.0,71.76,4.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(52.274, 76.0]",ARS,1600000.0,1080.205238995409,1600000.0,1481.2,2026-05-13T14:00:00.000Z,0.1875,BLANCO ENCALADA,3000.0,13.0,Belgrano,-34.56237153504316,-58.46441463850648,True,100.0,exacto,True,0.7295966939686499,1.6270540807047928,0.32421076293276735,bajo,4+A,0,2,1080.205238995409,16.366746045384986,55-75,0.0018112574622510603
1.600.000 ARS,20000.0,SOLER,6000.0,https://www.remax.com.ar/listings/alq-palermo-2-amb-terraza-cochera-amenities,2.0,1.0,1,35.0,Contrafrente,Noreste,0,0,Departamento,44.2,70.95,26.75,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,remax,False,"(52.274, 76.0]",ARS,1600000.0,1080.205238995409,1600000.0,1481.2,2026-05-13T14:00:00.000Z,0.13,SOLER,6000.0,14.0,Palermo,-34.57806278290073,-58.436139641424916,True,100.0,exacto,True,0.46926151079153006,1.0581933911002512,0.3173293561387364,bajo,2A,0,4,1080.205238995409,24.439032556457214,35-55,0.0020354411558041806
750.000 ARS,25000.0,Carlos Pellegrini,700.0,https://www.remax.com.ar/listings/alquier-departamento-3-ambientes-san-nicolas,3.0,2.0,1,35.0,Contrafrente,No informado,0,0,Departamento,41.0,41.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(35.0, 42.0]",ARS,750000.0,506.346205779098,750000.0,1481.2,2026-05-13T14:00:00.000Z,0.3333333333333333,CARLOS PELLEGRINI,700.0,1.0,San Nicolas,-34.60078446955449,-58.38114106986771,True,100.0,exacto,True,0.29406563175231554,2.189483461534481,1.3599759089981835,alto,3A,0,2,506.346205779098,12.349907458026781,35-55,0.0018408245339653984
1.500 USD,7633.0,Avenida Ingeniero Huergo,400.0,https://www.remax.com.ar/listings/se-alquila-dpto-2-amb-c-cochera-puerto-madero,2.0,1.0,1,35.0,No informado,No informado,0,0,Departamento,45.0,47.5,2.5,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,remax,False,"(42.0, 52.274]",USD,1500.0,1500.0,2221800.0,1481.2,2026-05-13T14:00:00.000Z,0.1350256548744261,AVENIDA INGENIERO HUERGO,400.0,1.0,Puerto Madero,-34.61157502038497,-58.367157180162664,True,100.0,exacto,True,0.5979548875001264,0.6780110450735857,1.3599759089981835,alto,2A,0,4,1500.0,33.333333333333336,35-55,0.0018408245339653984
550.000 ARS,25000.0,MELINCUE,2700.0,https://www.remax.com.ar/listings/alquiler-departamento-2-ambientes-villa-del-parque-1,2.0,1.0,1,35.0,No informado,No informado,0,0,Departamento,35.11,38.83,1.32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,True,"(35.0, 42.0]",ARS,550000.0,371.3205509046719,550000.0,1481.2,2026-05-13T14:00:00.000Z,0.3418181818181818,MELINCUE,2700.0,11.0,Villa Del Parque,-34.599016613007336,-58.487547167903166,True,100.0,exacto,True,0.5546544587787063,2.9704409398148948,0.579459732816385,medio,2A,0,1,371.3205509046719,10.57591999158849,35-55,0.0010693665978338742
790.000 ARS,7633.0,BAUNESS,1900.0,https://www.remax.com.ar/listings/alquiler-2-amb-con-balcon-aterrazado-v-urquiza,2.0,1.0,1,35.0,No informado,No informado,0,0,Departamento,38.35,43.1,4.75,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,remax,False,"(42.0, 52.274]",ARS,790000.0,533.3513367539832,790000.0,1481.2,2026-05-13T14:00:00.000Z,0.120253164556962,BAUNESS,1900.0,12.0,Villa Urquiza,-34.580484263267806,-58.4825460380181,True,100.0,exacto,True,0.6085810377088826,1.741568274178124,0.4997101681025006,medio,2A,0,2,533.3513367539832,13.907466408187306,35-55,0.0016590377581003019
550.000 ARS,25000.0,MELINCUE,2700.0,https://www.remax.com.ar/listings/alquiler-departamento-2-ambientes-villa-del-parque,2.0,1.0,1,35.0,No informado,No informado,0,0,Departamento,35.11,38.83,1.32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,True,"(35.0, 42.0]",ARS,550000.0,371.3205509046719,550000.0,1481.2,2026-05-13T14:00:00.000Z,0.3418181818181818,MELINCUE,2700.0,11.0,Villa Del Parque,-34.599016613007336,-58.487547167903166,True,100.0,exacto,True,0.5546544587787063,2.9704409398148948,0.579459732816385,medio,2A,0,1,371.3205509046719,10.57591999158849,35-55,0.0010693665978338742
