Precio,Expensas,Calle,Altura,Link,Ambientes,Dormitorios,Baños,Antiguedad,Disposicion,Orientacion,Apto_Profesional,Apto_Credito,Tipo_Unidad,Sup_Cubierta_m2,Sup_Total_m2,Sup_Descubierta_m2,Aire_acondicionado_individual,Electricidad,Losa_radiante,Gas_natural,Agua_corriente,Agua_caliente,Balcón,Terraza,Jardín,Patio,Baulera,Cochera,Muebles_de_cocina,Lavarropas,Lavavajillas,Conexión_para_lavarropas,Permite_Mascotas,Ascensor,Pileta,Parrilla,SUM,Gimnasio,Sauna,Laundry,Seguridad_24hs,Acceso_para_personas_con_movilidad_reducida,Pavimento,ABL,Smart_Amenities,Smart_Losa_Central,Smart_Luminoso,Smart_Balcon_Aterrazado,fuente,_dup_interfuente,rango_sup,Moneda,Precio_num,Precio_USD,Precio_ARS,TC_CCL_aplicado,TC_fecha,ratio_expensas_precio
USD 97.000,150000.0,CHARCAS,3900.0,https://www.argenprop.com/departamento-en-venta-en-palermo-soho-2-ambientes--19085927,2.0,1.0,1,40.0,Lateral,No informado,0,0,Departamento,38.0,38.0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,argenprop,False,"(-0.001, 39.0]",USD,97000.0,97000.0,143676400.0,1481.2,2026-05-13T14:00:00.000Z,0.0010440127954208208
USD 73.750,112950.0,LAVALLE,4000.0,https://www.argenprop.com/departamento-en-venta-en-almagro-1-ambiente--16661507,1.0,0.0,1,0.0,Contrafrente,Norte,0,0,Departamento,29.0,29.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,argenprop,False,"(-0.001, 39.0]",USD,73750.0,73750.0,109238500.0,1481.2,2026-05-13T14:00:00.000Z,0.00103397611647908
USD 77.000,145000.0,Tucumán,3500.0,https://www.argenprop.com/departamento-en-venta-en-almagro-norte-1-ambiente--19415994,1.0,0.0,1,40.0,Frente,Norte,1,Sí,Semipiso,30.0,30.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,argenprop,False,"(-0.001, 39.0]",USD,77000.0,77000.0,114052400.0,1481.2,2026-05-13T14:00:00.000Z,0.0012713454517397267
USD 132.000,210000.0,Rio De Janeiro,100.0,https://www.argenprop.com/departamento-en-venta-en-caballito-sur-4-ambientes--18947671,4.0,3.0,1,60.0,Contrafrente,Noroeste,0,Sí,Departamento,75.0,75.0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,argenprop,False,"(72.0, 103.0]",USD,132000.0,132000.0,195518400.0,1481.2,2026-05-13T14:00:00.000Z,0.0010740677092283897
USD 75.000,40000.0,Lavalleja,8.0,https://www.argenprop.com/departamento-en-venta-en-villa-crespo-3-ambientes--19164803,3.0,2.0,1,45.0,Frente,Sudeste,0,Sí,Departamento,57.0,57.0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,argenprop,False,"(53.0, 72.0]",USD,75000.0,75000.0,111090000.0,1481.2,2026-05-13T14:00:00.000Z,0.0003600684129984697
USD 139.500,155000.0,SERRANO al,500.0,https://www.argenprop.com/departamento-en-venta-en-villa-crespo-3-ambientes--18778860,3.0,2.0,1,60.0,Frente,Este,0,0,Departamento,62.0,70.0,8.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,argenprop,True,"(53.0, 72.0]",USD,139500.0,139500.0,206627400.0,1481.2,2026-05-13T14:00:00.000Z,0.0007501425270801452
USD 120.000,145000.0,Jerónimo Salguero,1900.0,https://www.argenprop.com/departamento-en-venta-en-botanico-2-ambientes--17633194,2.0,1.0,1,60.0,Contrafrente,Noreste,0,Sí,Departamento,48.0,52.2,4.2,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,argenprop,False,"(39.0, 53.0]",USD,120000.0,120000.0,177744000.0,1481.2,2026-05-13T14:00:00.000Z,0.0008157799981996579
USD 98.000,250000.0,Gurruchaga,1100.0,https://www.argenprop.com/departamento-en-venta-en-palermo-viejo-1-ambiente--18636247,1.0,0.0,1,10.0,Contrafrente,Este,0,Sí,Departamento,32.0,37.0,5.0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.0,1,0,1,0,1,1,argenprop,False,"(-0.001, 39.0]",USD,98000.0,98000.0,145157600.0,1481.2,2026-05-13T14:00:00.000Z,0.001722266006051354
USD 198.000,232000.0,QUITO,4300.0,https://www.argenprop.com/departamento-en-venta-en-almagro-3-ambientes--16780376,3.0,2.0,1,40.0,Frente,Noreste,0,0,Departamento,60.0,89.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,argenprop,False,"(72.0, 103.0]",USD,198000.0,198000.0,293277600.0,1481.2,2026-05-13T14:00:00.000Z,0.0007910593921936077
USD 139.500,155000.0,SERRANO al,500.0,https://www.argenprop.com/departamento-en-venta-en-almagro-3-ambientes--18778861,3.0,2.0,1,60.0,Frente,Este,0,0,Departamento,62.0,70.0,8.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,argenprop,True,"(53.0, 72.0]",USD,139500.0,139500.0,206627400.0,1481.2,2026-05-13T14:00:00.000Z,0.0007501425270801452
USD 80.000,130000.0,Av. Santa Fe,4400.0,https://www.argenprop.com/departamento-en-venta-en-palermo-nuevo-1-ambiente--19289706,1.0,0.0,1,50.0,Contrafrente,Noreste,1,0,Departamento,26.0,26.0,0.0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1.0,0,0,0,1,1,0,argenprop,False,"(-0.001, 39.0]",USD,80000.0,80000.0,118496000.0,1481.2,2026-05-13T14:00:00.000Z,0.0010970834458547123
USD 89.000,245000.0,Sucre,1500.0,https://www.argenprop.com/departamento-en-venta-en-belgrano-2-ambientes--18919858,2.0,1.0,1,50.0,No informado,No informado,0,0,Departamento,39.0,39.0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,argenprop,False,"(-0.001, 39.0]",USD,89000.0,89000.0,131826800.0,1481.2,2026-05-13T14:00:00.000Z,0.0018584991822603598
USD 219.000,385000.0,Fitz Roy,2400.0,https://www.argenprop.com/departamento-en-venta-en-palermo-hollywood-3-ambientes--18715221,3.0,2.0,1,35.0,Frente,Norte,0,0,Departamento,61.0,71.0,10.0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,argenprop,False,"(53.0, 72.0]",USD,219000.0,219000.0,324382800.0,1481.2,2026-05-13T14:00:00.000Z,0.0011868693407911888
USD 72.000,135000.0,BILLINGHURST,1400.0,https://www.argenprop.com/departamento-en-venta-en-recoleta-2-ambientes--19336760,2.0,1.0,1,55.0,Interno,Norte,0,Sí,Departamento,30.0,30.0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,argenprop,False,"(-0.001, 39.0]",USD,72000.0,72000.0,106646400.0,1481.2,2026-05-13T14:00:00.000Z,0.0012658655144477452
USD 138.000,171000.0,Charcas,2800.0,https://www.argenprop.com/departamento-en-venta-en-recoleta-3-ambientes--18467967,3.0,2.0,1,50.0,Frente,Este,1,Sí,Departamento,55.0,60.0,5.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,argenprop,False,"(53.0, 72.0]",USD,138000.0,138000.0,204405600.0,1481.2,2026-05-13T14:00:00.000Z,0.0008365719921567706
USD 139.500,155000.0,SERRANO al,500.0,https://www.argenprop.com/departamento-en-venta-en-palermo-3-ambientes--18778862,3.0,2.0,1,60.0,Frente,Este,0,0,Departamento,62.0,70.0,8.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,argenprop,True,"(53.0, 72.0]",USD,139500.0,139500.0,206627400.0,1481.2,2026-05-13T14:00:00.000Z,0.0007501425270801452
USD 140.000,190000.0,Acoyte,500.0,https://www.argenprop.com/departamento-en-venta-en-caballito-3-ambientes--19063786,3.0,2.0,1,40.0,Contrafrente,Oeste,0,0,Departamento,70.0,110.0,40.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,1,0,0,0,argenprop,False,"(103.0, 992.0]",USD,140000.0,140000.0,207368000.0,1481.2,2026-05-13T14:00:00.000Z,0.0009162455152193202
USD 159.000,210000.0,Congreso,2294.0,https://www.argenprop.com/departamento-en-venta-en-belgrano-3-ambientes--19123472,3.0,2.0,2,40.0,Frente,No informado,0,Sí,Departamento,53.0,61.0,8.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,argenprop,False,"(53.0, 72.0]",USD,159000.0,159000.0,235510800.0,1481.2,2026-05-13T14:00:00.000Z,0.0008916788529443236
USD 88.000,110000.0,San Luis,3300.0,https://www.argenprop.com/departamento-en-venta-en-palermo-2-ambientes--19028940,2.0,1.0,1,40.0,No informado,No informado,0,Sí,Departamento,28.0,39.0,9.0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,argenprop,True,"(-0.001, 39.0]",USD,88000.0,88000.0,130345600.0,1481.2,2026-05-13T14:00:00.000Z,0.0008439103429651633
USD 140.000,150000.0,LERMA,300.0,https://www.argenprop.com/departamento-en-venta-en-palermo-1-ambiente--19069333,1.0,0.0,1,50.0,No informado,Norte,0,0,Departamento,55.0,68.0,13.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,argenprop,False,"(53.0, 72.0]",USD,140000.0,140000.0,207368000.0,1481.2,2026-05-13T14:00:00.000Z,0.0007233517225415686
USD 310.000,420000.0,11 De Septiembre De 1888,4567.0,https://www.argenprop.com/departamento-en-venta-en-belgrano-3-ambientes--19368987,3.0,2.0,2,15.0,Contrafrente,Este,0,0,Departamento,67.0,70.0,3.0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,1,1,0,argenprop,True,"(53.0, 72.0]",USD,310000.0,310000.0,459172000.0,1481.2,2026-05-13T14:00:00.000Z,0.0009146899201170803
USD 85.000,112950.0,SENILLOSA,700.0,https://www.argenprop.com/departamento-en-venta-en-caballito-1-ambiente--16662050,1.0,0.0,1,40.0,Frente,Sur,0,0,Departamento,27.0,32.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,argenprop,False,"(-0.001, 39.0]",USD,85000.0,85000.0,125902000.0,1481.2,2026-05-13T14:00:00.000Z,0.000897126336356849
USD 132.000,240000.0,Rio de Janeiro,200.0,https://www.argenprop.com/departamento-en-venta-en-parque-rivadavia-3-ambientes--18216571,3.0,2.0,1,20.0,Lateral,Sur,0,0,Departamento,57.0,57.0,0.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,argenprop,False,"(53.0, 72.0]",USD,132000.0,132000.0,195518400.0,1481.2,2026-05-13T14:00:00.000Z,0.001227505953403874
USD 199.000,327000.0,Freire,2500.0,https://www.argenprop.com/departamento-en-venta-en-belgrano-r-3-ambientes--19402637,3.0,2.0,2,15.0,Frente,No informado,0,Sí,Departamento,61.0,65.0,4.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,argenprop,False,"(53.0, 72.0]",USD,199000.0,199000.0,294758800.0,1481.2,2026-05-13T14:00:00.000Z,0.0011093816367823454
USD 132.000,198800.0,Anchorena al,1400.0,https://www.argenprop.com/departamento-en-venta-en-recoleta-2-ambientes--19099582,2.0,1.0,1,45.0,Contrafrente,Noroeste,0,0,Piso,33.0,33.0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,argenprop,False,"(-0.001, 39.0]",USD,132000.0,132000.0,195518400.0,1481.2,2026-05-13T14:00:00.000Z,0.0010167840980695422
USD 118.000,65058.0,ALBERTI,300.0,https://www.argenprop.com/departamento-en-venta-en-balvanera-2-ambientes--19310122,2.0,1.0,1,40.0,Frente,Oeste,1,Sí,Departamento,39.0,44.0,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.0,0,0,1,0,1,0,argenprop,False,"(39.0, 53.0]",USD,118000.0,118000.0,174781600.0,1481.2,2026-05-13T14:00:00.000Z,0.00037222453622120404
USD 80.000,48940.0,ALBERTI,300.0,https://www.argenprop.com/departamento-en-venta-en-balvanera-1-ambiente--19305717,1.0,0.0,1,40.0,Contrafrente,Este,1,Sí,Departamento,27.0,30.0,3.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0.0,0,0,1,0,1,0,argenprop,True,"(-0.001, 39.0]",USD,80000.0,80000.0,118496000.0,1481.2,2026-05-13T14:00:00.000Z,0.00041300972184715094
USD 78.000,130000.0,Corrientes,2000.0,https://www.argenprop.com/departamento-en-venta-en-balvanera-2-ambientes--18759865,2.0,1.0,1,33.0,Lateral,No informado,0,0,Departamento,37.0,37.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,argenprop,False,"(-0.001, 39.0]",USD,78000.0,78000.0,115533600.0,1481.2,2026-05-13T14:00:00.000Z,0.0011252137906202179
USD 195.000,244500.0,Olazábal,2300.0,https://www.argenprop.com/departamento-en-venta-en-belgrano-3-ambientes--17666566,3.0,2.0,2,40.0,Frente,Sudeste,0,0,Departamento,69.0,76.0,7.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,argenprop,False,"(72.0, 103.0]",USD,195000.0,195000.0,288834000.0,1481.2,2026-05-13T14:00:00.000Z,0.000846506990174287
USD 270.000,500000.0,ARAOZ,2400.0,https://www.argenprop.com/departamento-en-venta-en-botanico-4-ambientes--19090398,4.0,3.0,1,50.0,Frente,No informado,0,0,Semipiso,135.0,150.0,15.0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,argenprop,False,"(103.0, 992.0]",USD,270000.0,270000.0,399924000.0,1481.2,2026-05-13T14:00:00.000Z,0.0012502375451335754
USD 130.000,220000.0,José Antonio Cabrera,4800.0,https://www.argenprop.com/departamento-en-venta-en-palermo-soho-3-ambientes--19266145,3.0,2.0,1,36.0,Frente,Este,0,Sí,Departamento,60.0,65.0,5.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,argenprop,False,"(53.0, 72.0]",USD,130000.0,130000.0,192556000.0,1481.2,2026-05-13T14:00:00.000Z,0.001142524772014375
USD 330.000,400000.0,Eduardo acevedo,200.0,https://www.argenprop.com/departamento-en-venta-en-caballito-4-ambientes--18729932,4.0,3.0,1,18.0,Frente,Norte,0,0,Departamento,100.0,109.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,1,0,argenprop,False,"(103.0, 992.0]",USD,330000.0,330000.0,488796000.0,1481.2,2026-05-13T14:00:00.000Z,0.0008183373022692494
USD 289.000,352000.0,Pacheco de Melo al,1800.0,https://www.argenprop.com/departamento-en-venta-en-palermo-4-ambientes--18536601,4.0,4.0,1,49.0,Contrafrente,Noroeste,0,0,Semipiso,94.0,103.0,9.0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,argenprop,True,"(72.0, 103.0]",USD,289000.0,289000.0,428066800.0,1481.2,2026-05-13T14:00:00.000Z,0.0008223015660172665
USD 99.000,165000.0,Rivadavia,5126.0,https://www.argenprop.com/departamento-en-venta-en-caballito-3-ambientes--19165104,3.0,2.0,1,50.0,No informado,No informado,0,0,Departamento,55.0,55.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,argenprop,False,"(53.0, 72.0]",USD,99000.0,99000.0,146638800.0,1481.2,2026-05-13T14:00:00.000Z,0.0011252137906202179
USD 154.000,330000.0,Ramon Falcon,1900.0,https://www.argenprop.com/departamento-en-venta-en-caballito-4-ambientes--18966349,4.0,3.0,3,59.0,Contrafrente,No informado,1,Sí,Departamento,99.0,106.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,argenprop,False,"(103.0, 992.0]",USD,154000.0,154000.0,228104800.0,1481.2,2026-05-13T14:00:00.000Z,0.0014467034450831372
USD 170.000,360000.0,Arenales,3200.0,https://www.argenprop.com/departamento-en-venta-en-recoleta-3-ambientes--19082317,3.0,2.0,1,75.0,Frente,Sur,0,Sí,Semipiso,51.0,59.0,8.0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,argenprop,False,"(53.0, 72.0]",USD,170000.0,170000.0,251804000.0,1481.2,2026-05-13T14:00:00.000Z,0.0014296834045527474
USD 170.000,320000.0,Cuba,2300.0,https://www.argenprop.com/departamento-en-venta-en-belgrano-3-ambientes--19393067,3.0,2.0,1,40.0,Frente,No informado,0,Sí,Departamento,56.0,80.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,argenprop,False,"(72.0, 103.0]",USD,170000.0,170000.0,251804000.0,1481.2,2026-05-13T14:00:00.000Z,0.0012708296929357754
USD 54.000,68438.0,Hidalgo,100.0,https://www.argenprop.com/departamento-en-venta-en-caballito-1-ambiente--19119223,1.0,0.0,1,50.0,Lateral,Oeste,0,Sí,Departamento,20.46,20.46,0.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,argenprop,False,"(-0.001, 39.0]",USD,54000.0,54000.0,79984800.0,1481.2,2026-05-13T14:00:00.000Z,0.0008556375711385163
USD 89.000,145000.0,YERBAL,1000.0,https://www.argenprop.com/departamento-en-venta-en-caballito-1-ambiente--19112296,1.0,0.0,1,40.0,Frente,Noreste,0,0,Departamento,37.0,41.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,argenprop,False,"(39.0, 53.0]",USD,89000.0,89000.0,131826800.0,1481.2,2026-05-13T14:00:00.000Z,0.001099928087460213
USD 187.680,160000.0,Dorrego,1500.0,https://www.argenprop.com/departamento-en-venta-en-palermo-2-ambientes--16661391,2.0,1.0,1,0.0,Frente,Noroeste,0,0,Piso,49.0,55.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,argenprop,False,"(53.0, 72.0]",USD,187680.0,187680.0,277991616.0,1481.2,2026-05-13T14:00:00.000Z,0.000575556926148449
USD 450.000,10100.0,SAN JOSE DE CALASANZ,200.0,https://www.argenprop.com/departamento-en-venta-en-caballito-4-ambientes--18930941,4.0,3.0,1,40.0,Frente,Norte,0,Sí,Piso,143.0,165.0,21.0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0.0,0,0,1,0,1,1,argenprop,False,"(103.0, 992.0]",USD,450000.0,450000.0,666540000.0,1481.2,2026-05-13T14:00:00.000Z,1.5152879047018934e-05
USD 195.000,300000.0,Jose Bonifacio,1900.0,https://www.argenprop.com/departamento-en-venta-en-caballito-sur-4-ambientes--19364047,4.0,3.0,2,40.0,Frente,Noreste,0,Sí,Piso,100.0,190.0,90.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,argenprop,False,"(103.0, 992.0]",USD,195000.0,195000.0,288834000.0,1481.2,2026-05-13T14:00:00.000Z,0.0010386588836494319
USD 147.000,230000.0,Av. Acoyte,100.0,https://www.argenprop.com/departamento-en-venta-en-caballito-3-ambientes--18782735,3.0,2.0,1,40.0,Contrafrente,Este,1,0,Departamento,82.12,82.12,0.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,argenprop,False,"(72.0, 103.0]",USD,147000.0,147000.0,217736400.0,1481.2,2026-05-13T14:00:00.000Z,0.0010563231503781638
USD 78.200,112950.0,Corrientes,2100.0,https://www.argenprop.com/departamento-en-venta-en-balvanera-1-ambiente--16661237,1.0,0.0,1,0.0,Contrafrente,Sur,0,0,Departamento,23.0,27.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,argenprop,True,"(-0.001, 39.0]",USD,78200.0,78200.0,115829840.0,1481.2,2026-05-13T14:00:00.000Z,0.0009751373221270098
USD 59.700,80744.0,Peña,2400.0,https://www.argenprop.com/departamento-en-venta-en-recoleta-1-ambiente--19426813,1.0,0.0,1,45.0,Interno,Noroeste,0,Sí,Departamento,21.0,21.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,argenprop,False,"(-0.001, 39.0]",USD,59700.0,59700.0,88427640.0,1481.2,2026-05-13T14:00:00.000Z,0.0009131081639179786
USD 72.900,135000.0,Fray Justo Santa María De Oro,2700.0,https://www.argenprop.com/departamento-en-venta-en-palermo-chico-1-ambiente--19082423,1.0,0.0,1,40.0,Frente,Sudeste,0,Sí,Departamento,25.0,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,argenprop,False,"(-0.001, 39.0]",USD,72900.0,72900.0,107979480.0,1481.2,2026-05-13T14:00:00.000Z,0.0012502375451335754
USD 289.000,352000.0,Pacheco de Melo al,1800.0,https://www.argenprop.com/departamento-en-venta-en-barrio-norte-4-ambientes--18536587,4.0,4.0,1,49.0,Contrafrente,Noroeste,0,0,Semipiso,94.0,103.0,9.0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,argenprop,True,"(72.0, 103.0]",USD,289000.0,289000.0,428066800.0,1481.2,2026-05-13T14:00:00.000Z,0.0008223015660172665
USD 65.000,135635.0,Paraguay al,900.0,https://www.argenprop.com/departamento-en-venta-en-barrio-norte-1-ambiente--18111128,1.0,1.0,1,40.0,Frente,Norte,1,Sí,Departamento,33.0,37.0,4.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,argenprop,True,"(-0.001, 39.0]",USD,65000.0,65000.0,96278000.0,1481.2,2026-05-13T14:00:00.000Z,0.001408784976837907
USD 72.000,178000.0,JUNCAL al,800.0,https://www.argenprop.com/departamento-en-venta-en-plaza-san-martin-1-ambiente--19196225,1.0,0.0,1,60.0,Frente,No informado,0,0,Piso,30.0,30.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,argenprop,True,"(-0.001, 39.0]",USD,72000.0,72000.0,106646400.0,1481.2,2026-05-13T14:00:00.000Z,0.0016690671227533231
USD 107.000,180000.0,Virrey Arredondo al,2500.0,https://www.argenprop.com/departamento-en-venta-en-belgrano-2-ambientes--18559142,2.0,1.0,1,40.0,Contrafrente,Este,0,Sí,Departamento,35.0,35.0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,argenprop,False,"(-0.001, 39.0]",USD,107000.0,107000.0,158488400.0,1481.2,2026-05-13T14:00:00.000Z,0.0011357298073549863
USD 119.000,148000.0,Echeverria al,1300.0,https://www.argenprop.com/departamento-en-venta-en-belgrano-2-ambientes--18701500,2.0,1.0,1,40.0,Contrafrente,Este,0,Sí,Departamento,37.0,37.0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,argenprop,False,"(-0.001, 39.0]",USD,119000.0,119000.0,176262800.0,1481.2,2026-05-13T14:00:00.000Z,0.0008396553328325659
USD 71.000,120000.0,Olazabal,2500.0,https://www.argenprop.com/departamento-en-venta-en-belgrano-2-ambientes--17305656,2.0,1.0,1,50.0,Frente,Sudeste,0,0,Departamento,32.25,38.15,5.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,argenprop,False,"(-0.001, 39.0]",USD,71000.0,71000.0,105165200.0,1481.2,2026-05-13T14:00:00.000Z,0.0011410618721782492
USD 155.000,353908.0,Rojas,100.0,https://www.argenprop.com/departamento-en-venta-en-primera-junta-4-ambientes--19353924,4.0,3.0,1,60.0,Frente,Sudeste,1,Sí,Departamento,78.0,94.0,16.0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,argenprop,False,"(72.0, 103.0]",USD,155000.0,155000.0,229586000.0,1481.2,2026-05-13T14:00:00.000Z,0.0015415051440418842
USD 138.000,130000.0,Mcal. Antonio José De Sucre,1400.0,https://www.argenprop.com/departamento-en-venta-en-belgrano-2-ambientes--19160725,2.0,1.0,1,50.0,Contrafrente,Norte,0,0,Departamento,44.0,48.0,4.0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,argenprop,False,"(39.0, 53.0]",USD,138000.0,138000.0,204405600.0,1481.2,2026-05-13T14:00:00.000Z,0.0006359904033940362
USD 115.000,158000.0,Dirección Ciudad de la Paz al,2100.0,https://www.argenprop.com/departamento-en-venta-en-belgrano-2-ambientes--19106638,2.0,1.0,1,54.0,Contrafrente,Este,0,Sí,Departamento,35.0,35.0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,argenprop,False,"(-0.001, 39.0]",USD,115000.0,115000.0,170338000.0,1481.2,2026-05-13T14:00:00.000Z,0.0009275675421808405
