Precio,Expensas,Calle,Altura,Piso,Link,Ambientes,Dormitorios,Baños,Toilettes,Estado,Antiguedad,Disposicion,Orientacion,Tipo_Balcon,Apto_Profesional,Apto_Credito,Tipo_Unidad,Tipo_Operacion,Sup_Cubierta_m2,Sup_Total_m2,Sup_Descubierta_m2,Precio_Ficha,Expensas_Ficha,Cant_Pisos_Edificio,Deptos_Por_Piso,Antiguedad_Edificio,Estado_Edificio,Aire_acondicionado_individual,Electricidad,Losa_radiante,Gas_natural,Agua_corriente,Agua_caliente,Balcón,Terraza,Jardín,Patio,Baulera,Cochera,Muebles_de_cocina,Lavarropas,Lavavajillas,Conexión_para_lavarropas,Permite_Mascotas,Apto_Crédito,Ascensor,Pileta,Piscina,Parrilla,SUM,Gimnasio,Sauna,Laundry,Seguridad_24hs,Vigilancia,Acceso_para_personas_con_movilidad_reducida,Pavimento,ABL,Smart_Amenities,Smart_Losa_Central,Smart_Luminoso,Smart_Balcon_Aterrazado,Precio_m2,Barrio
249600,0,Acha,S/N,PB,https://departamento.mercadolibre.com.ar/MLA-1736609927-venta-a-estrenar-apto-profesional-3-ambientes-balcon-terraza-cochera-villa-urquiza-_JM#polycard_client=search-desktop&search_layout=grid&position=26&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,3,2,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,249600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Villa Ortúzar
90000,0,José A. Cabrera,5268,PB,https://departamento.mercadolibre.com.ar/MLA-3168040858-dos-ambientes-ideal-airbnb-reciclado-100-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=27&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,1,0,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Palermo Soho
66000,0,Av. Medrano,1700,PB,https://departamento.mercadolibre.com.ar/MLA-1742561373-venta-departamento-con-balcon-plaza-guemes-piso-alto-luminoso-_JM#polycard_client=search-desktop&search_layout=grid&position=28&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,1,0,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,66000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Palermo
178000,0,Amenabar Al,500,PB,https://departamento.mercadolibre.com.ar/MLA-1738040205-departamento-en-venta-2-ambientes-balcon-cochera-pileta-colegiales-_JM#polycard_client=search-desktop&search_layout=grid&position=29&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,2,1,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,178000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Colegiales
1150000,0,Martha Salotti Al,400,PB,https://departamento.mercadolibre.com.ar/MLA-3164641286-departamento-en-venta-3-amb-2-cocheras-baulera-puerto-madero-la-portena-residences-_JM#polycard_client=search-desktop&search_layout=grid&position=30&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,3,2,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,1150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Puerto Madero
65000,0,Jerónimo Salguero,1200,PB,https://departamento.mercadolibre.com.ar/MLA-3164646044-venta-departamento-2-ambientes-en-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=31&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,2,1,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Palermo
305000,0,Avenida Pedro Goyena,600,PB,https://departamento.mercadolibre.com.ar/MLA-1742409147-venta-departamento-4-ambientes-goyena-caballito-sur-semipiso-_JM#polycard_client=search-desktop&search_layout=grid&position=32&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,4,3,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,305000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Caballito
295000,0,Jufre,0,PB,https://departamento.mercadolibre.com.ar/MLA-3169997670-4-amb-con-cochera-villa-crespo-apto-profesional-_JM#polycard_client=search-desktop&search_layout=grid&position=33&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,4,3,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,295000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Villa Crespo
198000,0,Av. De Los Incas,5177,PB,https://departamento.mercadolibre.com.ar/MLA-3168466798-venta-departamento-3-ambientes-balcon-corrido-cochera-parque-chas-_JM#polycard_client=search-desktop&search_layout=grid&position=34&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,3,2,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,198000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Parque Chas
195000,0,Jorge Newbery Al,3400,PB,https://departamento.mercadolibre.com.ar/MLA-3153731328-departamento-en-venta-2-ambientes-balcon-full-amenities-muy-luminoso-chacarita-_JM#polycard_client=search-desktop&search_layout=grid&position=35&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,2,1,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,195000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Chacarita
415000,0,Gorriti Al,6000,PB,https://departamento.mercadolibre.com.ar/MLA-3153279002-venta-departamento-de-3-ambientes-en-palermo-hollywood-_JM#polycard_client=search-desktop&search_layout=grid&position=36&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,3,2,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,415000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Palermo Hollywood
285000,0,Caseros Al,400,PB,https://departamento.mercadolibre.com.ar/MLA-3153144824-departamento-en-venta-en-san-telmo-_JM#polycard_client=search-desktop&search_layout=grid&position=37&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,1,0,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,285000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,San Telmo
131000,0,Aranguren,1000,PB,https://departamento.mercadolibre.com.ar/MLA-3171197644-departamento-2-ambientes-venta-caballito-balcon-_JM#polycard_client=search-desktop&search_layout=grid&position=38&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,2,1,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,131000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Caballito
175000,0,Humboldt,1976,PB,https://departamento.mercadolibre.com.ar/MLA-1736612473-venta-apto-credito-semipiso-2-ambientes-equipado-ideal-airbnbrenta-palermo-hollywood-_JM#polycard_client=search-desktop&search_layout=grid&position=39&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,2,1,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Palermo
228000,0,Carlos Spegazzini Al,500,PB,https://departamento.mercadolibre.com.ar/MLA-3173843572-departamento-en-venta-apto-credito-3-ambientes-con-2-banos-espacio-guardacoche-_JM#polycard_client=search-desktop&search_layout=grid&position=40&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,3,2,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,228000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Caballito
125000,0,Avenida Avellaneda,4300,PB,https://departamento.mercadolibre.com.ar/MLA-1742374651-venta-departamento-floresta-impecable-5-ambientes-_JM#polycard_client=search-desktop&search_layout=grid&position=41&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,5,4,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Floresta
113230,0,Guatemala Al,5500,PB,https://departamento.mercadolibre.com.ar/MLA-3173254722-venta-monoambiente-contrafrente-con-balcon-en-palermo-hollywood-_JM#polycard_client=search-desktop&search_layout=grid&position=42&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,1,0,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,113230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Palermo Hollywood
164000,0,Av. Cabildo,300,PB,https://departamento.mercadolibre.com.ar/MLA-3168560122-venta-departamento-tres-ambientes-luminoso-c-cochera-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=43&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,1,0,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,164000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Palermo
170000,0,Cabello Al,3900,PB,https://departamento.mercadolibre.com.ar/MLA-3159338434-departamento-en-venta-amoblado-de-2-ambientes-premium-en-palermo-jardin-botanico-_JM#polycard_client=search-desktop&search_layout=grid&position=44&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,2,1,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Botánico
57900,0,Alsina,1252,PB,https://departamento.mercadolibre.com.ar/MLA-3163910448-venta-departamento-monoambiente-a-estrenar-apto-prof-airbnb-monserrat-_JM#polycard_client=search-desktop&search_layout=grid&position=45&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,1,0,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,57900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Monserrat
95999,0,Avda. Córdoba,5100,PB,https://departamento.mercadolibre.com.ar/MLA-1742432657-venta-dpto-monoambiente-piso-alto-al-frente-camenities-en-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=46&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,1,0,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,95999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Palermo
340000,0,Senillosa,300,PB,https://departamento.mercadolibre.com.ar/MLA-1741360889-venta-departamento-5amb-cochera-balcon-caballito-_JM#polycard_client=search-desktop&search_layout=grid&position=47&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,5,4,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,340000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Caballito
110000,0,Coronel Díaz Al,1400,PB,https://departamento.mercadolibre.com.ar/MLA-1740883091-venta-departamento-de-3-ambientes-con-patio-en-barrio-norte-recoleta-apto-credito-hipotcario-_JM#polycard_client=search-desktop&search_layout=grid&position=48&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply,3,2,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Barrio Norte
139000,0,Humbolt Al,1800,PB,https://departamento.mercadolibre.com.ar/MLA-3159402984-departamento-en-venta-monoambiente-en-palermo-hollywood-_JM#polycard_client=search-desktop&search_layout=grid&position=1&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply,1,0,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,139000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Palermo Hollywood
2500000,0,Jerónimo Salguero,2700,PB,https://departamento.mercadolibre.com.ar/MLA-1742574365-departamento-venta-torre-bellini-piso-alto-5-ambientes-full-amenities-2-cocheras-baulera-apto-credito-palermo-chico-_JM#polycard_client=search-desktop&search_layout=grid&position=2&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply,5,4,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Palermo
224000,0,Humboldt,1976,PB,https://departamento.mercadolibre.com.ar/MLA-1736611905-venta-apto-credito-apto-profesional-semipiso-2-ambientes-equipado-ideal-airbnbrenta-palermo-hollywood-_JM#polycard_client=search-desktop&search_layout=grid&position=3&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply,2,1,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,224000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Palermo
110000,0,Coronel Díaz Al,1400,PB,https://departamento.mercadolibre.com.ar/MLA-1740883129-venta-departamento-de-3-ambientes-con-patio-en-barrio-norte-recoleta-apto-credito-hipotcario-_JM#polycard_client=search-desktop&search_layout=grid&position=4&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply,3,2,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Palermo
97000,0,Marcelo T De Alvear,2331,PB,https://departamento.mercadolibre.com.ar/MLA-1742810375-venta-departamento-2-amb-recoleta-patio-reciclado-_JM#polycard_client=search-desktop&search_layout=grid&position=5&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply,2,1,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,97000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Recoleta
215000,0,Departamento En Venta En Palermo Con Piscina,S/N,PB,https://departamento.mercadolibre.com.ar/MLA-3173815852-venta-departamento-palermo-con-cochera-_JM#polycard_client=search-desktop&search_layout=grid&position=6&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply,1,0,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,215000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Palermo Soho
280000,0,Av. San Martin Al,2300,PB,https://departamento.mercadolibre.com.ar/MLA-3163112838-departamento-4-ambientes-con-terraza-y-parrilla-en-venta-en-paternal-caba-_JM#polycard_client=search-desktop&search_layout=grid&position=7&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply,4,3,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Paternal
460000,0,Av. Libertador,6100,PB,https://departamento.mercadolibre.com.ar/MLA-1739179753-departamento-en-venta-3-dormitorios-con-dependencia-amenities-cochera-seguridad-por-totem-_JM#polycard_client=search-desktop&search_layout=grid&position=8&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply,1,3,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,460000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Belgrano
550000,0,Julián Álvarez Al,2300,PB,https://departamento.mercadolibre.com.ar/MLA-3171197562-departamento-en-venta-4-ambientes-cochera-pileta-amenities-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=9&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply,4,3,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,550000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Palermo
149000,0,Emilio Ravignani,1460,PB,https://departamento.mercadolibre.com.ar/MLA-1742800763-venta-de-2-ambientes-nuevo-premium-cochera-_JM#polycard_client=search-desktop&search_layout=grid&position=10&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply,2,1,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,149000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Palermo
138000,0,Mexico,1331,PB,https://departamento.mercadolibre.com.ar/MLA-3174353808-venta-tres-ambientes-amenities-zona-uade-_JM#polycard_client=search-desktop&search_layout=grid&position=11&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply,1,0,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,138000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Monserrat
185000,0,Avenida Jorge Newbery,2400,PB,https://departamento.mercadolibre.com.ar/MLA-3165192568-venta-departamento-dos-ambientes-en-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=12&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply,1,0,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,185000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Palermo
144000,0,Depatamento 3 Ambientes Venta,S/N,PB,https://departamento.mercadolibre.com.ar/MLA-1742439717-venta-departamento-3-ambientes-recoleta-apto-credito-_JM#polycard_client=search-desktop&search_layout=grid&position=13&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply,3,2,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,144000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Recoleta
580000,0,Gorostiaga,1500,PB,https://departamento.mercadolibre.com.ar/MLA-1742657669-ph-venta-6-ambientes-renta-anual-usd-32400-ideal-inversor-apto-credito-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=14&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply,6,5,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,580000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Palermo
162000,0,Vicente López,2200,PB,https://departamento.mercadolibre.com.ar/MLA-1736355087-dpto-2-dormitorios-balcon-baulera-cochera-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=15&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply,1,2,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,162000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Recoleta
115000,0,Solís,600,PB,https://departamento.mercadolibre.com.ar/MLA-1743058357-venta-departamento-3-ambientes-con-dependencia-97m-en-monserrat-congreso-balvanera-gran-categoria-_JM#polycard_client=search-desktop&search_layout=grid&position=16&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply,3,2,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,115000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Balvanera
1150000,0,Trinidad Guevara,300,PB,https://departamento.mercadolibre.com.ar/MLA-1742903159-venta-3-amb-puerto-madero-center-dep-vista-al-rio-_JM#polycard_client=search-desktop&search_layout=grid&position=17&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply,3,2,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,1150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Puerto Madero
159000,0,Ricardo Gutierrez,3726,PB,https://departamento.mercadolibre.com.ar/MLA-3174655778-semipiso-a-estrenar-villa-del-parque-frente-balcon-_JM#polycard_client=search-desktop&search_layout=grid&position=18&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply,1,0,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,159000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Villa Del Parque
135000,0,Jerónimo Salguero,700,PB,https://departamento.mercadolibre.com.ar/MLA-3159895068-departamento-en-venta-2-ambientes-balcon-al-frente-cochera-almagro-jeronimo-salguero-_JM#polycard_client=search-desktop&search_layout=grid&position=19&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply,2,1,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,135000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Almagro
208000,0,Olazabal Al,2800,PB,https://departamento.mercadolibre.com.ar/MLA-1737713087-venta-departamento-4-ambientes-belgrano-_JM#polycard_client=search-desktop&search_layout=grid&position=20&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply,4,3,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,208000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Belgrano
58000,0,Juan Bautista Alberdi,4700,PB,https://departamento.mercadolibre.com.ar/MLA-1742725783-venta-monoambiente-parque-avellaneda-_JM#polycard_client=search-desktop&search_layout=grid&position=21&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply,1,0,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,58000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Parque Avellaneda
179000,0,Arce Al,700,PB,https://departamento.mercadolibre.com.ar/MLA-3158334420-duplex-venta-balcon-terraza-suite-toilette-las-canitas-_JM#polycard_client=search-desktop&search_layout=grid&position=22&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply,1,0,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,179000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Palermo
130000,0,Mexico,700,PB,https://departamento.mercadolibre.com.ar/MLA-1736465769-loft-en-venta-_JM#polycard_client=search-desktop&search_layout=grid&position=23&type=item&float_highlight=recent_publication&tracking_id=09326fae-6f90-4d29-a469-29a401e82b98&price_drop=not_apply,1,0,1,0,Bueno,0,0,0,0,0,0,0,0,0,0,0,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Monserrat
