Precio,Expensas,Calle,Altura,Piso,Link,Ambientes,Dormitorios,Baños,Toilettes,Estado,Antiguedad,Disposicion,Orientacion,Tipo_Balcon,Apto_Profesional,Apto_Credito,Tipo_Unidad,Tipo_Operacion,Sup_Cubierta_m2,Sup_Total_m2,Sup_Desc_m2,Precio_Ficha,Expensas_Ficha,Cant_Pisos_Edificio,Deptos_Por_Piso,Antig_Edif,Estado_Edif,Aire_acondicionado_individual,Electricidad,Losa_radiante,Gas_natural,Agua_corriente,Agua_caliente,Balcón,Terraza,Jardín,Patio,Baulera,Cochera,Muebles_de_cocina,Lavarropas,Lavavajillas,Conexión_para_lavarropas,Permite_Mascotas,Apto_Crédito,Ascensor,Pileta,Piscina,Parrilla,SUM,Gimnasio,Sauna,Laundry,Seguridad_24hs,Vigilancia,Acceso_mov_reducida,Pavimento,ABL,Smart_Amenities,Smart_Losa_Central,Smart_Luminoso,Smart_Balcon_Aterrazado,Precio_m2,Barrio
80000,120000,Estados Unidos,2700,0.0,https://departamento.mercadolibre.com.ar/MLA-1737981931-departamento-venta-3-ambientes-bajas-expensas-apto-credito-san-cristobal-_JM#polycard_client=search-desktop&search_layout=grid&position=46&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,3,2,1,0,Bueno,40,Contrafrente,Norte,0,0,0,0,0,55.0,55.0,0,80000,120000,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454.55,San Cristóbal
140000,210000,Av Juan B Justo,4000,1.0,https://departamento.mercadolibre.com.ar/MLA-3169584930-departamento-de-3-ambientes-cdependencia-en-caballito-_JM#polycard_client=search-desktop&search_layout=grid&position=47&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,3,3,1,0,Bueno,31,Frente,Norte,0,0,0,0,0,73.0,79.0,0,140000,210000,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1772.15,Caballito
200000,0,Fitz Roy,2440,PB,https://departamento.mercadolibre.com.ar/MLA-3154301924-venta-dto-3-amb-al-frente-dependencia-y-cochera-fijabalcon-luminoso-_JM#polycard_client=search-desktop&search_layout=grid&position=48&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Palermo
257000,0,San José De Calasanz 600 -,900,PB,https://departamento.mercadolibre.com.ar/MLA-3159677076-departamento-de-4-ambientes-con-cochera-en-caballito-_JM#polycard_client=search-desktop&search_layout=grid&position=1&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,257000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Caballito
59900,0,Alsina,1252,10.0,https://departamento.mercadolibre.com.ar/MLA-1739202345-venta-monoambiente-estrenar-piso-alto-airbnb-profesional-monserrat-_JM#polycard_client=search-desktop&search_layout=grid&position=2&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,1,0,1,0,Bueno,1,Contrafrente,Sur,0,0,0,0,0,27.0,27.0,0,59900,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2218.52,Monserrat
143000,92000,Conde Al,2300,PB,https://departamento.mercadolibre.com.ar/MLA-1736327197-venta-departamento-en-duplex-de-2-ambientes-con-patio-belgrano-r-_JM#polycard_client=search-desktop&search_layout=grid&position=3&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,2,1,1,0,Bueno,4,Interno,Sur,0,0,0,0,0,41.0,58.0,0,143000,92000,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2465.52,Belgrano R
25000,0,Pavon,1200,PB,https://departamento.mercadolibre.com.ar/MLA-3168642282-venta-monoambiente-con-amenities-apto-credito-constitucion-_JM#polycard_client=search-desktop&search_layout=grid&position=4&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Constitución
155000,180000,Migueletes,1800,2.0,https://departamento.mercadolibre.com.ar/MLA-3154598802-venta-3-ambientes-con-balcon-y-depen-en-belgrano-_JM#polycard_client=search-desktop&search_layout=grid&position=5&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,4,3,1,0,Bueno,51,Frente,Oeste,0,0,0,0,0,68.0,71.0,0,155000,180000,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2183.1,Belgrano
165000,260000,Angel Gallardo,85,2.0,https://departamento.mercadolibre.com.ar/MLA-3158500732-departamento-de-4-ambientes-con-balcon-_JM#polycard_client=search-desktop&search_layout=grid&position=6&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,4,3,1,0,Bueno,3,Contrafrente,Norte,0,0,0,0,0,75.0,77.0,0,165000,260000,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2142.86,Caballito
65000,0,Avenida Directorio,800,PB,https://departamento.mercadolibre.com.ar/MLA-3168265084-venta-depto-caballito-2-ambientes-con-balcon-corrido-_JM#polycard_client=search-desktop&search_layout=grid&position=7&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Caballito
298000,167000,Adolfo P Carranza,3025,9.0,https://departamento.mercadolibre.com.ar/MLA-3159377734-venta-piso-cuatro-ambientes-piso-completo-c-terraza-parrilla-y-cochera-a-estrenar-_JM#polycard_client=search-desktop&search_layout=grid&position=8&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,4,3,3,0,Bueno,2,Frente,Este,0,0,0,0,0,98.0,119.0,0,298000,167000,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2504.2,Villa Del Parque
56000,0,Yatay Al,700,PB,https://departamento.mercadolibre.com.ar/MLA-1738949729-venta-departamento-un-ambiente-refaccionar-flipping-parque-centenario-_JM#polycard_client=search-desktop&search_layout=grid&position=9&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,56000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Almagro
138000,425000,Cochabamba Al,300,PB,https://departamento.mercadolibre.com.ar/MLA-1737433161-venta-departamento-2-ambientes-amenities-y-cochera-_JM#polycard_client=search-desktop&search_layout=grid&position=10&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,2,1,2,0,Bueno,3,Frente,Norte,0,0,0,0,0,51.0,55.0,0,138000,425000,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2509.09,San Telmo
85000,100000,Agüero,2288,4.0,https://departamento.mercadolibre.com.ar/MLA-3164604922-venta-departamento-a-estrenar-orientacion-norte-_JM#polycard_client=search-desktop&search_layout=grid&position=11&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,1,0,1,0,Bueno,1,Interno,Norte,0,0,0,0,0,30.0,30.0,0,85000,100000,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2833.33,Recoleta
108000,0,Gascon,200,PB,https://departamento.mercadolibre.com.ar/MLA-1739448537-venta-departamento-2-ambientes-parrilla-apto-credito-almagro-_JM#polycard_client=search-desktop&search_layout=grid&position=12&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,108000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Almagro
285000,0,Palpa Al,3500,PB,https://departamento.mercadolibre.com.ar/MLA-3153532274-departamento-en-venta-4-amb-balcon-cochera-luminoso-piso-alto-pileta-chacarita-_JM#polycard_client=search-desktop&search_layout=grid&position=13&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,285000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Chacarita
78000,0,Castro Barros,1000,PB,https://departamento.mercadolibre.com.ar/MLA-3159497896-monoambiente-con-balcon-a-estrenar-en-boedo-_JM#polycard_client=search-desktop&search_layout=grid&position=14&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,78000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Boedo
205000,150000,Humboldt,1976,PB,https://departamento.mercadolibre.com.ar/MLA-1736624469-departamento-3-ambientes-vestidor-balcon-amplio-palermo-hollywood-apto-credito-apto-profesional-bajas-expensas-_JM#polycard_client=search-desktop&search_layout=grid&position=15&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,3,2,2,0,Bueno,4,Frente,Sur,0,0,0,0,0,62.0,76.0,0,205000,150000,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2697.37,Palermo
1080000,1600000,Avenida Del Libertador,4400,2.0,https://departamento.mercadolibre.com.ar/MLA-3147959590-venta-depto-6-amb-en-palermo-frente-al-hipodromo-_JM#polycard_client=search-desktop&search_layout=grid&position=16&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,6,5,2,0,Bueno,61,Frente,Este,0,0,0,0,0,254.0,270.0,0,1080000,1600000,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4000.0,Las Cañitas
99900,0,Valentín Gómez,3500,PB,https://departamento.mercadolibre.com.ar/MLA-3165253244-departamento-2-ambientes-venta-almagro-balcon-_JM#polycard_client=search-desktop&search_layout=grid&position=17&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,99900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Almagro
92000,150000,Marcelo T. De Alvear,1300,7.0,https://departamento.mercadolibre.com.ar/MLA-3164695272-departamento-en-venta-3-amb-excelente-ubicacion-retiro-_JM#polycard_client=search-desktop&search_layout=grid&position=18&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,3,2,1,0,Bueno,46,Interno,Norte,0,0,0,0,0,47.0,47.0,0,92000,150000,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1957.45,Retiro
160000,210000,Hidalgo,100,18.0,https://departamento.mercadolibre.com.ar/MLA-3165390712-departamento-en-venta-caballito-3-ambientes-_JM#polycard_client=search-desktop&search_layout=grid&position=19&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,3,2,1,0,Bueno,48,Frente,Norte,0,0,0,0,0,69.0,73.0,0,160000,210000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2191.78,Caballito
105000,168835,Azcuenaga,1600,2.0,https://departamento.mercadolibre.com.ar/MLA-3164646408-venta-monoambiente-divisible-con-balcon-y-amenities-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=20&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,1,1,2,0,Bueno,8,Contrafrente,Este,0,0,0,0,0,33.0,33.0,0,105000,168835,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3181.82,Recoleta
325000,0,Juramento 2960 1ro A,S/N,PB,https://departamento.mercadolibre.com.ar/MLA-3159893320-venta-departamento-4-ambientes-con-dependencia-belgrano-_JM#polycard_client=search-desktop&search_layout=grid&position=21&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,325000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Belgrano
93000,140000,Avenida Rivadavia,4400,0.0,https://departamento.mercadolibre.com.ar/MLA-3159496440-2-ambientes-cocina-separada-patio-interno-_JM#polycard_client=search-desktop&search_layout=grid&position=22&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,2,1,1,0,Bueno,45,Interno,Este,0,0,0,0,0,48.0,54.0,0,93000,140000,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722.22,Almagro
180000,0,Soler Al,5900,PB,https://departamento.mercadolibre.com.ar/MLA-3158504232-venta-loft-con-balcon-espacio-guardacoche-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=23&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Palermo
198000,0,Céspedes,2500,PB,https://departamento.mercadolibre.com.ar/MLA-3154669692-venta-dpto-de-4-ambientes-contrafrente-colegiales-_JM#polycard_client=search-desktop&search_layout=grid&position=24&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,198000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Colegiales
160900,0,Colombres,200,PB,https://departamento.mercadolibre.com.ar/MLA-1736466181-venta-departamento-4-ambientes-con-patio-_JM#polycard_client=search-desktop&search_layout=grid&position=25&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,160900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Almagro
150000,20000,José Bonifacio Al,3800,0.0,https://departamento.mercadolibre.com.ar/MLA-1736354327-venta-departamento-4-ambientes-parque-avellaneda-patio-cochera-apto-credito-_JM#polycard_client=search-desktop&search_layout=grid&position=26&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,4,3,2,0,Bueno,40,Interno,Norte,0,0,0,0,0,73.0,99.0,0,150000,20000,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1515.15,Parque Avellaneda
333000,410000,Pumacahua,100,1.0,https://departamento.mercadolibre.com.ar/MLA-3159497126-semipiso-frente-patio-y-balcon-cochera-y-baulera-toma-depto-como-parte-de-pago-_JM#polycard_client=search-desktop&search_layout=grid&position=27&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,4,4,3,0,Bueno,64,Frente,Oeste,0,0,0,0,0,174.0,236.0,0,333000,410000,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.02,Caballito
700000,0,Avenida Libertador Al,3700,PB,https://departamento.mercadolibre.com.ar/MLA-3158258746-departamento-en-venta-en-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=28&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Palermo
180000,136836,Mendoza,5000,PB,https://departamento.mercadolibre.com.ar/MLA-3154642020-venta-departamento-2-ambientes-balcon-terraza-con-parrilla-amenities-villa-urquiza-_JM#polycard_client=search-desktop&search_layout=grid&position=29&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,2,1,2,0,Bueno,1,Frente,Este,0,0,0,0,0,45.5,62.0,0,180000,136836,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2903.23,Villa Urquiza
192000,460000,Mexico,1532,2.0,https://departamento.mercadolibre.com.ar/MLA-3164150894-departamento-piso-de-4-ambientes-mas-dependencia-_JM#polycard_client=search-desktop&search_layout=grid&position=30&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,4,3,2,0,Bueno,52,Frente,Norte,0,0,0,0,0,158.0,170.0,0,192000,460000,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1129.41,Monserrat
130000,295000,Avenida Boedo Al,1000,6.0,https://departamento.mercadolibre.com.ar/MLA-3168263474-venta-departamento-semipiso-de-categoria-4-ambientes-83m-balcon-contrafrente-en-san-juan-y-boedo-_JM#polycard_client=search-desktop&search_layout=grid&position=31&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,4,3,1,0,A refaccionar,20,Contrafrente,Oeste,0,0,0,0,0,83.0,83.0,0,130000,295000,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1566.27,Boedo
229000,0,Conesa,776,0.0,https://departamento.mercadolibre.com.ar/MLA-1737940693-departamento-3-ambientes-en-colegiales-capital-federal-_JM#polycard_client=search-desktop&search_layout=grid&position=32&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,3,2,1,0,Bueno,50,Frente,Nan,0,0,0,0,0,80.0,134.0,0,229000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1708.96,Colegiales
250000,0,Granaderos Al,700,PB,https://departamento.mercadolibre.com.ar/MLA-3150815090-departamento-en-venta-3-amb-en-complejo-torres-del-sol-flores-2-banos-terraza-baulera-_JM#polycard_client=search-desktop&search_layout=grid&position=33&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Flores
79000,30000,San Nicolas,100,1.0,https://departamento.mercadolibre.com.ar/MLA-3167957478-venta-departamento-3-ambientes-reciclado-balcon-floresta-_JM#polycard_client=search-desktop&search_layout=grid&position=34&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,3,2,1,0,Bueno,45,Contrafrente,Norte,0,0,0,0,0,55.62,57.3,0,79000,30000,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1378.71,Floresta
96700,0,Diaz Colodrero,2900,PB,https://departamento.mercadolibre.com.ar/MLA-3151872822-venta-monoambiente-amenities-a-estrenar-v-urquiza-_JM#polycard_client=search-desktop&search_layout=grid&position=35&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,96700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Villa Urquiza
76000,0,Rondeau,3500,1.0,https://departamento.mercadolibre.com.ar/MLA-3167876384-venta-departamento-2-ambientes-apto-credito-boedo-_JM#polycard_client=search-desktop&search_layout=grid&position=36&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,2,1,1,0,Bueno,66,Lateral,Norte,0,0,0,0,0,45.0,45.0,0,76000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1688.89,Boedo
110000,0,Coronel Díaz Al,1400,PB,https://departamento.mercadolibre.com.ar/MLA-3168252812-venta-departamento-de-3-ambientes-con-patio-en-barrio-norte-recoleta-apto-credito-hipotcario-_JM#polycard_client=search-desktop&search_layout=grid&position=37&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Recoleta
75000,0,Avenida Entre Ríos Al,1600,4.0,https://departamento.mercadolibre.com.ar/MLA-1738044557-venta-monoambiente-con-vestidor-muy-luminosocontrafrente-balcon-vista-abierta-parque-patricios-_JM#polycard_client=search-desktop&search_layout=grid&position=38&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,1,0,1,0,Bueno,15,Contrafrente,Nan,0,0,0,0,0,36.0,36.0,0,75000,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2083.33,Parque Patricios
260000,0,Olleros,2600,PB,https://departamento.mercadolibre.com.ar/MLA-3154695584-venta-depto-4-amb-en-belgrano-c-balcon-y-cochera-_JM#polycard_client=search-desktop&search_layout=grid&position=39&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Belgrano C
210000,156800,La Pampa,781,0.0,https://departamento.mercadolibre.com.ar/MLA-3154246744-monoambiente-amplio-tipo-loft-pileta-parrilla-sum-apto-credito-apto-profesional-_JM#polycard_client=search-desktop&search_layout=grid&position=40&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,1,1,2,0,Bueno,11,Contrafrente,Oeste,0,0,0,0,0,49.0,54.0,0,210000,156800,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3888.89,Belgrano Chico
1150000,1500000,Valle Al,1100,PB,https://departamento.mercadolibre.com.ar/MLA-3153263896-increible-piso-de-categoria-con-dos-cocheras-y-amenities-en-caballito-_JM#polycard_client=search-desktop&search_layout=grid&position=41&type=item&float_highlight=recent_publication&tracking_id=11c1d4c3-3637-4bcb-a5b9-cf68f0c9d6b8&price_drop=not_apply,5,4,4,0,Bueno,14,Frente,Norte,0,0,0,0,0,236.0,261.0,0,1150000,1500000,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4406.13,Caballito
